	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985706672751554561	2018-04-16 02:29:18	mauri	RT @Leo_ag11: Bradesco podia participar  da jesc né baa	2	0		563	401
985706233217867779	2018-04-16 02:27:34	Nigel Stewart	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		643	210
985704744734904320	2018-04-16 02:21:39	Leonardo Garcia	Bradesco podia participar  da jesc né baa	2	5		230	258
985704612526256128	2018-04-16 02:21:07	Leonardo Garcia	RT @mfzjuniorII: quando lembro que o bradesco não joga o jesc bate uma tristeza	3	0		230	258
985704590233489409	2018-04-16 02:21:02	Diogo Alexandre	"Vamoooooooooooooooo @Bradesco nunca te pedi nada ????
#maisosascodoquenunca"	0	0		190	318
985704427037306881	2018-04-16 02:20:23	Bartleby Street	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		503	693
985704036941910017	2018-04-16 02:18:50	Edson Gleipson	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		20	209
985702032509202432	2018-04-16 02:10:52	mateus de souza sant	"RT @frjunioradv: Retweeted Palmério Dória (@palmeriodoria):

""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Brad…"	5	0		302	295
985701623413473280	2018-04-16 02:09:15	Isa Vieira	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		541	532
985701388276641792	2018-04-16 02:08:19	Cleber Lula Rodrigues	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		422	357
985700365365542912	2018-04-16 02:04:15	Fábio Nascimento	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		133	245
985699788237586432	2018-04-16 02:01:57	desmemoriada	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		1428	629
985699725163843584	2018-04-16 02:01:42	Rayner Holmes	Bradesco já planeja seu segundo lançamento de imóvel residencial https://t.co/9mkPOqcJbz	0	0		2430	893
985699587771027457	2018-04-16 02:01:09	Vitty • Fan Account	@seIaurwn Não sei se ainda tem, mas tinha um barzinho na frente do Bradesco q eu ia comprar cachorro quente todos os dias sksksks sdds Regis	0	0		8581	6102
985699107820986368	2018-04-16 01:59:15	Vitty • Fan Account	@seIaurwn Burguesa nada... Morei uns 3 meses no Parque dos Anjos bem pertinho da Fundação Bradesco	0	0		8581	6102
985698690139676672	2018-04-16 01:57:35	Karolzinha	Meu cartão do bradesco tá dando erro toda hora na hora em que preciso, que ódio	0	0		1135	582
985697711759478784	2018-04-16 01:53:42	Cesar Malardino	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		422	1325
985696148181733377	2018-04-16 01:47:29	Marta Lula da Silva	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		2082	1719
985696015557816320	2018-04-16 01:46:58	Nó no mercado Não seja consumidor	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		1004	2127
985695897945296898	2018-04-16 01:46:30	james bol	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		504	602
985695419983433728	2018-04-16 01:44:36	natan jr	meu nome sujou no bradesco, limpei pq eu sou abusada	0	1	Place(_api=<tweepy.api.API object at 0x0000022D1CC3D2B0>, id='59373f0a295160e4', url='https://api.twitter.com/1.1/geo/id/59373f0a295160e4.json', place_type='city', name='Niterói', full_name='Niterói, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1CC3D2B0>, type='Polygon', coordinates=[[[-43.1648112, -22.98297], [-42.954408, -22.98297], [-42.954408, -22.8261279], [-43.1648112, -22.8261279]]]), attributes={})	944	515
985694972031787008	2018-04-16 01:42:49	Tavares	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		62	276
985694376872566784	2018-04-16 01:40:27	Ahasuerus	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		53	49
985694167006314497	2018-04-16 01:39:37	Leonardo Oliveira	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		192	432
985693996453384193	2018-04-16 01:38:56	mari?double b	"RT @ChogiwaStore: (?) PRONTA ENTREGA: GOT7, ON LACRADO
• 147,00 reais
• Pôster dobrado incluso e Look Book
• Pagamento por depósito/transfe…"	7	0		900	471
985693294427590656	2018-04-16 01:36:09	Wander Ferreira	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		2960	2595
985692978827145217	2018-04-16 01:34:54	Volva	sdds Bradesco	0	0		340	236
985692634978144256	2018-04-16 01:33:32	Bourdião LULA da Silva	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		417	548
985692387254132736	2018-04-16 01:32:33	alexandre barthonelli	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		89	204
985691813116809216	2018-04-16 01:30:16	Sasa	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		3637	2185
985691362275315714	2018-04-16 01:28:28	Educação Ambiental	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		713	954
985690808769744896	2018-04-16 01:26:16	Adriana Lisboa	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		197	193
985690603819282432	2018-04-16 01:25:27	#MeDefendaLula	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		10806	7145
985690585515347968	2018-04-16 01:25:23	?	"Dez horas da noite vou sair fora...
Amanhã não demora, é o sistema que eu gosto eu tô em cima, com oito mano envolv… https://t.co/cjEeA2JAtq"	0	0		1104	432
985690469270253568	2018-04-16 01:24:55	Eduardo  Londero	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		380	291
985689382257614848	2018-04-16 01:20:36	Portal Trend Top	"#AJUDE 

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPANÇA: 1001166-3
BANCO: BRADESCO
CPF:… https://t.co/MCJbpUipbU"	3	3		15160	6851
985688933215428608	2018-04-16 01:18:49	Marcos	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		172	485
985688908095729665	2018-04-16 01:18:43	Warley	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		994	1411
985688787488559104	2018-04-16 01:18:14	#Lula2018	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		2566	1937
985688632110518272	2018-04-16 01:17:37	Ewerton Soares	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		186	295
985688600368091137	2018-04-16 01:17:30	mauri	RT @mfzjuniorII: quando lembro que o bradesco não joga o jesc bate uma tristeza	3	0		563	401
985688025828077568	2018-04-16 01:15:13	PAULO CAJA	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		4638	4759
985687513783263232	2018-04-16 01:13:11	Conceição Nogueira	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		19	100
985687511249883137	2018-04-16 01:13:10	JOSÉ FLEURY	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		17	54
985687475791253504	2018-04-16 01:13:02	Dalowsier	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	23	0		25	120
985685781141483520	2018-04-16 01:06:18	Dalowsier	"RT @Daniphiloss: Resuma o governo Temer em uma frase:

""Tira dinheiro de pobre do Bolsa Família para perdoar dívida do Itaú, Bradesco, Sant…"	3	0		25	120
985684907950256128	2018-04-16 01:02:49	??.?.?.?.?.?.??	"RT @thicudo: ??.?.?.?.?.?.?.?.?.?.??

???@SrtaCamargoCam??? 

?#FotosDiariamente
?#ContatoExclusivo
?#ConteudoHot
?#SorteiodeShows

Apenas…"	2	0		11371	1958
985684304427708416	2018-04-16 01:00:25	jackets are the eyes to the soul	o @Bradesco bem que podia dar uns mimos pros correntistas como ingresso pro stand up do @murilocouto que ruindade do caramba	0	0		168	869
985683054646759424	2018-04-16 00:55:27	caccarvalho1	Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/F0C8s0vIJG	0	0		388	2484
985682044985446400	2018-04-16 00:51:27	Marcio Santos	Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/2VqMzTdH9v	0	0		47	254
985681755649855489	2018-04-16 00:50:18	La libertad y la iguald	RT @sidneyrezende: O Bradesco obteve lucro líquido ajustado de R$ 4,862 bilhões no quarto trimestre de 2017(isto vai até o fim de fevereiro…	12	0		832	1411
985681423146332160	2018-04-16 00:48:59	Marcos Henrique????	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		46	171
985681384177102850	2018-04-16 00:48:49	Luciana Xavier Viana	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	23	0		20	289
985681342280208384	2018-04-16 00:48:39	BISPO GILMAR	Ò LA MEU AMIGO VC  PODERA AJUDAR MEU MINISTÉRIO COM OFERTAS VOLUNTARIA. BC BRADESCO .AG 0929 dig 6 C/C 47788-5  ITA… https://t.co/GZwXGlgjsb	0	0		77	770
985680944861532161	2018-04-16 00:47:04	Mirts Lacerda	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		140	220
985680500470812672	2018-04-16 00:45:19	Ana Juliaaaaa??	Se o teu crush estivesse na saída do Bradesco com um buquê, uma aliança de compromisso e te pedisse em namoro, tu a… https://t.co/SkUXUobj8E	0	0		654	1135
985677211213684741	2018-04-16 00:32:14	Galo Corneta	"@camara_sette Tá faltando elenco!!!

Salários baixos com jogadores ruins é pior q pagar um medalhão.

Faz um emprés… https://t.co/jCJRawQxLr"	0	0		30	267
985677143685378049	2018-04-16 00:31:58	Michelle	@Bradesco jogaram a bola pra vcs!	0	0		35	48
985677142066450433	2018-04-16 00:31:58	Roberto Jr	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		228	532
985676684971175936	2018-04-16 00:30:09	Chapolim45	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		13	79
985676380254949383	2018-04-16 00:28:56	Sturt Silva ?	RT @sidneyrezende: O Bradesco obteve lucro líquido ajustado de R$ 4,862 bilhões no quarto trimestre de 2017(isto vai até o fim de fevereiro…	12	0		1641	848
985676187656650752	2018-04-16 00:28:10	Dino sozinho	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		548	449
985675745652592640	2018-04-16 00:26:25	ma777sk	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		29	211
985675726883041280	2018-04-16 00:26:20	iKay ?	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		98	456
985675582322171904	2018-04-16 00:25:46	Henrique	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		25382	477
985674717746089984	2018-04-16 00:22:20	~priscilete?	Três pessoas do Bradesco que tu não suporta olhar na cara — Acho q não tem kkkkkk (aquelas né) https://t.co/9hlFqtgAKH	0	0		164	331
985673992806764546	2018-04-16 00:19:27	Fernando Gama Peres	RT @fgamaperes: @folha Roubalheira institucionalizada e referendada por todos os governos. Presentinho para BB, Bradesco, Itaú, Santander...	0	0		320	346
985672930217652229	2018-04-16 00:15:14	Nilva Lula livre	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		21	138
985672289508261889	2018-04-16 00:12:41	Wander Ferreira	"RT @Daniphiloss: Resuma o governo Temer em uma frase:

""Tira dinheiro de pobre do Bolsa Família para perdoar dívida do Itaú, Bradesco, Sant…"	3	0		2960	2595
985671882933460994	2018-04-16 00:11:04	Gibimba Wabba	@DanielSFurlan E aquele do Bradesco que le a palma da sua mão e faz a previsão do futuro? E ele sempre acerta dizen… https://t.co/aW41ulZzaO	0	0		76	362
985671717791174657	2018-04-16 00:10:25	Not Your Business	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		4	92
985671231646126080	2018-04-16 00:08:29	Lula Magrão Roussef	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		1476	2476
985670596574044160	2018-04-16 00:05:57	Zoroina Gonçalves	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		792	786
985670082121564162	2018-04-16 00:03:55	Sara Remvez	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		31	98
985669960272891904	2018-04-16 00:03:26	LULA BONITÃO	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		4086	5001
985669845323800576	2018-04-16 00:02:58	Lula pelo Brasil	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		1248	57
985669824515854337	2018-04-16 00:02:53	duda s.	pisa mais no ouro minas, bradesco	0	0		271	160
985669042517180416	2018-04-15 23:59:47	Nome não pode ficar em branco	"RT @Daniphiloss: Resuma o governo Temer em uma frase:

""Tira dinheiro de pobre do Bolsa Família para perdoar dívida do Itaú, Bradesco, Sant…"	3	0		4879	2673
985668484158943232	2018-04-15 23:57:34	Claudomiro Sales	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		70	213
985668367347519493	2018-04-15 23:57:06	Rogerio Jacob	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		151	57
985668071540121601	2018-04-15 23:55:55	Francisco Rodrigues	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		334	525
985667663933341696	2018-04-15 23:54:18	RC09?	"RT @Caique_emidio03: Mais uma vitória hoje, só agradecer, Madureira 3, Bradesco 1, cravei 2 
#dalemec"	1	0		303	131
985666729207529473	2018-04-15 23:50:35	Brenno_	@Bradesco sim, sem problemas, obrigado !	0	0		11	94
985666688736747520	2018-04-15 23:50:26	sfsjunior	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		151	672
985666119825489920	2018-04-15 23:48:10	daniel	o @bradesco é um LIXO! perdi DUAS HORAS de almoço pra ir numa agência perto do trabalho reduzir a tarifa de uma con… https://t.co/L2DjVcbXq8	0	0		114	55
985665857182420993	2018-04-15 23:47:07	Maria Helena	Pegaria aluguem do 9 do bradesco? — Nao https://t.co/JFNZexAU9G	0	0		451	378
985665738806628352	2018-04-15 23:46:39	Jornal O Momento JM2	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		444	980
985665333213220865	2018-04-15 23:45:02	Caique Emidio	"Mais uma vitória hoje, só agradecer, Madureira 3, Bradesco 1, cravei 2 
#dalemec"	1	5		189	71
985664951057633281	2018-04-15 23:43:31	dread	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		22	122
985664810363875328	2018-04-15 23:42:58	Bradesco	@Luckazperalta Oii. Em que agência você esteve? O que aconteceu?	0	0		157247	4636
985664724133085184	2018-04-15 23:42:37	Gil Winchester	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		808	678
985664689576333313	2018-04-15 23:42:29	FREE LULA	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		1365	998
985664607569104896	2018-04-15 23:42:09	Marli Nogueira	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	23	0		376	161
985664559175397376	2018-04-15 23:41:58	Daniphiloss	"Resuma o governo Temer em uma frase:

""Tira dinheiro de pobre do Bolsa Família para perdoar dívida do Itaú, Bradesco, Santander""."	3	2		875	1529
985664279184625665	2018-04-15 23:40:51	Bradesco	@dihh_97 Olá. O que aconteceu? Posso ajudar?	0	0		157247	4636
985664013529952257	2018-04-15 23:39:48	Valbelo	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		488	114
985663173314465793	2018-04-15 23:36:27	Bradesco	@thigsdiamonds Oii! Para encerramento é necessário comparecer na agência para assinar o termo. Se a conta não tiver… https://t.co/Ltgc3JPHYq	0	0		157247	4636
985662999150067713	2018-04-15 23:35:46	Carmem Luiza Coelho	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		1858	1406
985662999129198594	2018-04-15 23:35:46	a. s. ananias	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		16	135
985662801308987392	2018-04-15 23:34:59	Décio Peres	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		6506	6547
985662750461480961	2018-04-15 23:34:47	Bradesco	@luluanete1 Oii! O que aconteceu? Posso ajudar?	0	0		157247	4636
985662533032869890	2018-04-15 23:33:55	Sulla	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	23	0		351	422
985662412371169280	2018-04-15 23:33:26	Bradesco	@ArthurDeFreitas Olá! Verifiquei que a área responsável entrou em contato com você. Já foi solicitado o bloqueio, e… https://t.co/CK2uIslGNP	0	0		157247	4636
985662300987195394	2018-04-15 23:32:59	Pam	@Bradesco Oi, boa noite. Sim, após a terceira tentativa minha fatura foi enviada. Obrigada	0	0		513	676
985662189695651850	2018-04-15 23:32:33	Paulo Conde	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	101	0		76	385
985661982132047872	2018-04-15 23:31:43	Marcelo Correia	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	166	0		2	23
985661930319859713	2018-04-15 23:31:31	Bradesco	@branco_spfc Olá! Conseguiu fazer o desbloqueio do serviço pelo app?	0	0		157247	4636
985661824594055168	2018-04-15 23:31:06	Carmem Luiza Coelho	"RT @frjunioradv: Retweeted Palmério Dória (@palmeriodoria):

""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Brad…"	5	0		1858	1406
985661760429527040	2018-04-15 23:30:51	M   B	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	23	0		549	743
