	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
984618798698450944	2018-04-13 02:26:29	Bradesco	@CRFs22 Aparece alguma mensagem de erro quando você tenta fazer a transação?	0	0		157173	4632
984618554707365888	2018-04-13 02:25:31	Bradesco	@skitwent Fico à disposição! Boa sorte! :)	0	1		157173	4632
984618026153619456	2018-04-13 02:23:25	Elizabete	@governodobrasil @ReceitaFederal LISTA DE SONEGADORES AMIGOS DE @MichelTemer  REDE GLOBO, BRADESCO, ITAÚ, RURALISTA… https://t.co/8EJ62hIktl	0	0	Place(_api=<tweepy.api.API object at 0x000001AB328D1438>, id='1b107df3ccc0aaa1', url='https://api.twitter.com/1.1/geo/id/1b107df3ccc0aaa1.json', place_type='country', name='Brazil', full_name='Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AB328D1438>, type='Polygon', coordinates=[[[-73.991482, -33.7510506], [-32.378186, -33.7510506], [-32.378186, 5.27192], [-73.991482, 5.27192]]]), attributes={})	982	1902
984617687153283073	2018-04-13 02:22:04	Mario Moro	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		930	2041
984617383515115520	2018-04-13 02:20:52	Bradesco	@AtaqueDeThomas Oi, boa noite! DM respondida!	0	0		157173	4632
984616808819908609	2018-04-13 02:18:35	Sylmara	Nunca te pedir nada @Bradesco https://t.co/9NWlwMtx0M	0	0		1261	752
984616442590089216	2018-04-13 02:17:07	Breno Vuchman	@Bradesco enviei por DM minha solicitação, vocês poderiam me ajudar?	0	0		1347	1345
984615804003069952	2018-04-13 02:14:35	Rosana Moro Vasi	@governodobrasil @ReceitaFederal Cobrem a Globo, a JBS, o BRADESCO e o resto dos grandes devedores de vários impost… https://t.co/W6oAJGS41i	0	0		220	390
984615653876424704	2018-04-13 02:13:59	maça; sehun day	"RT @ChogiwaStore: (?) PRONTA ENTREGA: GOT7, ON LACRADO
• 147,00 reais
• Pôster dobrado incluso e Look Book
• Pagamento por depósito/transfe…"	3	0		509	969
984615256721907717	2018-04-13 02:12:25	R. Alexandre	@luciana__seabra @Bradesco tem um fundo automático pior ainda...	0	0		34	47
984614323925520386	2018-04-13 02:08:42	Carmen  Coutinho	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		297	460
984614179125563392	2018-04-13 02:08:08	Alexandre Mendes	Gangue de estelionatários atuam em caixas e se disfarçam de Funcionários do BANCO BRADESCO agência VL MARIA AV Guil… https://t.co/AID3rjZWSH	0	1		0	6
984614166630723584	2018-04-13 02:08:05	Kalil de A. Carvalho	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		273	11
984613927215562753	2018-04-13 02:07:08	ah pronto	como q eu sei se da de sacar dinheiro do bradesco na furg ??????	0	0		2281	653
984613554266476544	2018-04-13 02:05:39	futura Noivinha?	Tenho, banco Bradesco https://t.co/LdfudTt9OQ	0	0		264	277
984612989700640769	2018-04-13 02:03:24	Agente Duplo	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		460	378
984612857567416320	2018-04-13 02:02:53	insta serracaldas	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		528	856
984612278963245057	2018-04-13 02:00:35	Bradesco	@bbruedu Do que se trata a sua dívida? Você entrou em contato com a agência?	0	0		157173	4632
984612006807461888	2018-04-13 01:59:30	Marcos Barbiere	quero cancelar meu cartão de crédito @Bradesco por desinteresse, mas não tem essa opção lá no internet banking...	0	0		379	102
984611702909165568	2018-04-13 01:58:17	Edu	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		545	773
984610884894035969	2018-04-13 01:55:02	Rodolpho CRN:436782	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		446	1016
984610854288134144	2018-04-13 01:54:55	Sandra Rocha Melo Vi	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		52	216
984610481930489856	2018-04-13 01:53:26	Bradesco	@brunocidadao Oi, boa noite! O que aconteceu? Como podemos lhe ajudar?	0	0		157173	4632
984610035534876672	2018-04-13 01:51:40	Klaus	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		445	1122
984609655044345856	2018-04-13 01:50:09	Gabriel Colombini	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		140	222
984609114109153281	2018-04-13 01:48:00	Bradesco	@AureaDamasceno Oi, boa noite! O cadastramento da conta pode ser realizado pelo Internet Banking ou Central Fone Fá… https://t.co/nm15cKt334	0	0		157173	4632
984608578253348864	2018-04-13 01:45:52	PELOTE vs FUGA ??????????	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		249	194
984608358907904000	2018-04-13 01:45:00	Bradesco	@xiiuming Oi, boa noite! O débito do cartão acontece só na compensação noturna! Verificou o extrato? Foi debitado?	0	0		157173	4632
984608103177080833	2018-04-13 01:43:59	Jose Carlos Castro	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		2047	1922
984607956351242240	2018-04-13 01:43:24	#moro100%brasileiro	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		2392	2034
984607537478754305	2018-04-13 01:41:44	Davi	@NenhumOficial Muito feliz em rever essa grande banda tocando no RJ. Estive no teatro Bradesco em 2015 e na fundiçã… https://t.co/7sRwR8TG59	0	0		4	109
984606871163203585	2018-04-13 01:39:05	Marina Pecegueiro	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		235	600
984606792817827840	2018-04-13 01:38:47	Júlia Silveira	Um dos meus sonhos de princesa é participar de todos os projetos do Bradesco, quero muito ter boas lembranças do ensino médio	0	1		661	545
984606763453435910	2018-04-13 01:38:40	hilton fagundes	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		219	1009
984606704997490688	2018-04-13 01:38:26	Leila Oliveira	@PaulaBulfia Mudou a gerente da conta no @Bradesco Prime. Ela quer carta e cliente indo na agencia pra buscar papel… https://t.co/06zig897Di	0	0		172	129
984606628954722305	2018-04-13 01:38:08	Urbano_	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		3305	4984
984606208119197696	2018-04-13 01:36:27	Bradesco	@foxxavier Oi, boa noite! Você contatou a Central específica do cartão? Verificou os programas de fidelidade e utilização para cada um?	0	0		157173	4632
984605961473216513	2018-04-13 01:35:28	Bradesco	@Debora_1910 Vou pedir que verifiquem sobre isso pra você. Me mande por DM seu telefone com DDD por favor?	0	0		157173	4632
984605961259307008	2018-04-13 01:35:28	Bradesco	@lorequinha Oi, boa noite! O que aconteceu?	0	0		157173	4632
984605896117538818	2018-04-13 01:35:13	Claudio Costa Lima	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		778	1036
984605785438093313	2018-04-13 01:34:46	Eric Souza	@washingtonlins @ocronico @Bradesco @ProgramadorREAL No brasil eu deixei contas no citibank e hsbc. Ai tive a trist… https://t.co/JDH0TNTbxk	0	1		76	273
984605744589918209	2018-04-13 01:34:37	mariluciferraz	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		325	322
984605590528897027	2018-04-13 01:34:00	Bradesco	@AnaCaroliiinah Oi, boa noite! O valor do cheque foi creditado? Você foi até a agência? https://t.co/AZr1IzXD1m	0	0		157173	4632
984605318968762373	2018-04-13 01:32:55	kai's lovely ho	"RT @ChogiwaStore: (?) CBX - MAGIC
• Frete de 30-90 dias úteis
• Escolha de capa
• Pagamento por depósito/transferência: caixa, itaú, sicoob…"	3	0		77	279
984605294268420096	2018-04-13 01:32:49	Nogueira	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		231	489
984605289872871424	2018-04-13 01:32:48	Bradesco	@donnamiia Oi, boa noite! Qual a descrição de investimento em seu extrato?	0	0		157173	4632
984605072813371392	2018-04-13 01:31:57	Isabel C P Van Grol	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		494	139
984604959382663170	2018-04-13 01:31:30	Bradesco	@Jeanfeliepeds Formalizei um registro a respeito disso e incluí seus apontamentos. Se precisar de ajuda, estou à disposição.	0	0		157173	4632
984604770575908864	2018-04-13 01:30:45	Eric Souza	@Bradesco @ocronico Seguinte, desenvolvo apps e posso dizer com certeza que fuso horario nao deveria sequer ser pro… https://t.co/qqXYQvVQG4	0	0		76	273
984603892703834113	2018-04-13 01:27:15	Eric Souza	RT @Cardoso: Meu deus vejam essa thread. a App cancerosa do Bradesco só funciona se o celular estiver no horário de Brasília. Eles não ente…	15	0		76	273
984603800655757312	2018-04-13 01:26:53	O Plebeu	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		47	1284
984603506559668225	2018-04-13 01:25:43	kai's lovely ho	"RT @ChogiwaStore: (?) PRONTA ENTREGA: GOT7, ON LACRADO
• 147,00 reais
• Pôster dobrado incluso e Look Book
• Pagamento por depósito/transfe…"	3	0		77	279
984603492613545985	2018-04-13 01:25:40	tuan's lovely ho	"RT @ChogiwaStore: (?) PRONTA ENTREGA: GOT7, ON LACRADO
• 147,00 reais
• Pôster dobrado incluso e Look Book
• Pagamento por depósito/transfe…"	3	0		128	193
984603459042279429	2018-04-13 01:25:32	Diego Costa /??	@maikomamorim Se tivesse banco Itaú ou Bradesco seria mais fácil. Eu faria questão de colaborar... Curto demais as ideias da Gleici.	0	3		82	177
984603274396487680	2018-04-13 01:24:48	Chogiwa Store	"(?) PRONTA ENTREGA: GOT7, ON LACRADO
• 147,00 reais
• Pôster dobrado incluso e Look Book
• Pagamento por depósito/t… https://t.co/mDlsvDDwqP"	3	3		2880	90
984602891741814785	2018-04-13 01:23:17	paulo freitas	@DanielSFurlan Por isso q tenho.conta no Bradesco. Não precisa por o dedo...	0	0		166	269
984602587562496001	2018-04-13 01:22:04	L.Dessoy	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		693	902
984602504884314117	2018-04-13 01:21:44	Marcos Costa	RT @DMI_Group: Em terceiro dia de alta consecutiva, Ibovespa subiu 0,23% e encerrou o dia em 85.443 pontos. A bolsa brasileira seguiu o oti…	0	0		272	341
984602307185823744	2018-04-13 01:20:57	Francisco MORO Neto	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		2149	3102
984602211681435649	2018-04-13 01:20:34	BolSoninha Tálquei ??	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		564	315
984602133403176960	2018-04-13 01:20:16	Daniel Dias	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		249	337
984601819342131200	2018-04-13 01:19:01	Ary ANTI PT	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		38538	16214
984601711112347648	2018-04-13 01:18:35	Bradesco	@kyaroriina Oi, boa noite! O que aconteceu? Como posso te ajudar?	0	0		157173	4632
984601615008194561	2018-04-13 01:18:12	Shandiney Miranda	Hj a gente não pode confiar nem no banco que tá o nosso dinheiro que logo logo eles pegam pra investimento SEM AUTO… https://t.co/0Q6Ue0rEy1	0	0	Place(_api=<tweepy.api.API object at 0x000001AB328D1438>, id='d9d978b087a92583', url='https://api.twitter.com/1.1/geo/id/d9d978b087a92583.json', place_type='city', name='Belo Horizonte', full_name='Belo Horizonte, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AB328D1438>, type='Polygon', coordinates=[[[-44.062789, -20.059816], [-43.856856, -20.059816], [-43.856856, -19.777568], [-44.062789, -19.777568]]]), attributes={})	236	467
984601591897559040	2018-04-13 01:18:07	Rogério C Guimarães	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		1177	358
984601483982274560	2018-04-13 01:17:41	NEWTON SIQUEIRA	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		98	248
984601341946363904	2018-04-13 01:17:07	maria Moro	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		592	575
984600992250515456	2018-04-13 01:15:44	Soraia Gebhard	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		13801	11967
984600869399420928	2018-04-13 01:15:14	Lucas Barbosa Amorim	@Kayeteoficial Te vi no teatro Bradesco sexta passada a noite era você mesmo?	0	0		67	434
984600575802249218	2018-04-13 01:14:04	Fernanda Rodrigues	Fui ao Bradesco, cancelei meu cartão(perdido) e já solicitei outro novo que vai chegar em Ubatuba. O atendente me d… https://t.co/xX07aivX4g	0	0		1287	443
984599785700319232	2018-04-13 01:10:56	Bradesco	@pretadequebrad4 Oi, boa noite! Qual transação ficou pendente no decorrer do dia?	0	0		157173	4632
984599666619764737	2018-04-13 01:10:28	WelingtonSPFC	RT @sombra97fm: E o parto que é cadastrar um novo token no celular, @Bradesco ? Por que vcs são ruins de informação e atendimento @Bradesco…	9	0		616	172
984599490169659392	2018-04-13 01:09:46	sabrina com s de sabrino	eu tô mt feliz com essx estagiárix do bradesco mt simpáticx responde tudo que eu mando, me dá mais atenção q certas pessoas aiai	0	1		406	218
984599211638476800	2018-04-13 01:08:39	Kio	"Eu fiquei 5 anos com o mesmo cartão e a mesma conta ativa no Bradesco

Deveria ganhar um prêmio

Ganhei um cartão novo com validade até 2023"	0	0		181	332
984599202645889024	2018-04-13 01:08:37	Cami	RT @kaizeira: @Bradesco é brincadeira Bradesco	6079	0		353	216
984599189198987264	2018-04-13 01:08:34	Cami	RT @kaizeira: @Bradesco Agencia 633	4996	0		353	216
984599179346546691	2018-04-13 01:08:31	Caroline	RT @Dionyoliveira: O cara olha la casa de papel e dá vontade de meter nem que seja o bradesco	1	0		323	316
984599174896373760	2018-04-13 01:08:30	Cami	RT @kaizeira: @Bradesco Tive que entrar descalço na agência só pq tinha um prego no meu chinelo	15440	0		353	216
984599150795874305	2018-04-13 01:08:25	Cami	RT @kaizeira: @Bradesco Banco lixo do caralho	10686	0		353	216
984599132236066821	2018-04-13 01:08:20	Giany	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		13	103
984598759651889153	2018-04-13 01:06:51	Casimirense:	RT @lgrativol11: Felicidade é o Bradesco estar vazio	0	0		82	173
984598609592242181	2018-04-13 01:06:16	sabrina com s de sabrino	@Bradesco obrigada anjo, vamos tomar um suco qualquer dia desse pq vc é x melhor estagiárix	0	0		406	218
984598415370801157	2018-04-13 01:05:29	Bradesco	@diegoadmdiego Oi, por aqui posso registrar sua insatisfação, vou precisar do seu telefone com DDD , por gentileza… https://t.co/bAbAmkpWYN	0	0		157173	4632
984598332378099712	2018-04-13 01:05:10	Tavares	RT @kaizeira: @Bradesco é brincadeira Bradesco	6079	0		548	311
984598318184632321	2018-04-13 01:05:06	Tavares	RT @kaizeira: @Bradesco Agencia 633	4996	0		548	311
984598278808461317	2018-04-13 01:04:57	Tavares	RT @kaizeira: @Bradesco Tive que entrar descalço na agência só pq tinha um prego no meu chinelo	15440	0		548	311
984598260018040832	2018-04-13 01:04:52	Tavares	RT @kaizeira: @Bradesco Banco lixo do caralho	10686	0		548	311
984598139524001792	2018-04-13 01:04:24	Enia Tereza	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		375	618
984597934179344384	2018-04-13 01:03:35	Yago Dórea	Eu queria que os donos do Bradesco sofressem um AVC nesse exato momento	0	0		48	130
984597538023051269	2018-04-13 01:02:00	Bradesco	@Yuri_Darvin Oi, boa noite! Você não foi notificado com antecedência referente a mudança? Contatou a Central Fone F… https://t.co/oeg89sUQ0G	0	0		157173	4632
984595913892089857	2018-04-13 00:55:33	Jonathan Oliveira	O cara olha la casa de papel e dá vontade de meter nem que seja o bradesco	1	0		1081	458
984595776146993153	2018-04-13 00:55:00	Bradesco	@evilklub Oi, boa noite! O que aconteceu?	0	0		157173	4632
984595647398543365	2018-04-13 00:54:29	Bradesco	@veedonuts Funciona sim. Você pode pedir ajuda através do Fale Conosco: https://t.co/fRAXBEmjBv https://t.co/AZr1IzXD1m	0	0		157173	4632
984595496399499265	2018-04-13 00:53:53	Vagner Santiago	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		226	301
984594903463284736	2018-04-13 00:51:32	Zan	@Bradesco libera 250 conto aí pra mim comprar uma camisa do @SantosFC rapidão	0	0		1755	1357
984594623850041344	2018-04-13 00:50:25	Bradesco	@dihcrf_ Oi, o que aconteceu?	0	0		157173	4632
984594433202180096	2018-04-13 00:49:40	Bradesco	@lohsfc_ Oi, boa noite! A tarifa de cesta de serviços se refere a pacotes de serviços na conta que incluem franquia… https://t.co/UBFvKxGpLn	0	0		157173	4632
984593430134312960	2018-04-13 00:45:41	Queiroz	Quem tem conta na caixa, Banco do Brasil e Bradesco cola na dm pra ganhar um $$ ??	0	7		2529	757
984592871461449728	2018-04-13 00:43:28	J. Claudio	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		60	347
984592620461723650	2018-04-13 00:42:28	Bradesco	@rodmatosinhos Oi por aqui não tenho acesso, você pode verificar entrando em contato com a central Fone Fácil: 4002… https://t.co/8pXq4MCsl1	0	0		157173	4632
984592360305774593	2018-04-13 00:41:26	Denerzinho	Onde vc fez o EM? — Fundação Bradesco e vc https://t.co/3Z7vdJ4sov	0	0		736	467
984592323295236097	2018-04-13 00:41:17	Marcelo Oliveira	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		110	575
984592276960743424	2018-04-13 00:41:06	Filandio C do Couto	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		127	151
984592072823967744	2018-04-13 00:40:17	Wagner Mouro	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		130	443
984591851637366785	2018-04-13 00:39:24	Bradesco	@licehueb [...] Se o seu cartão da conta não tiver sido bloqueado pela digitação incorreta da senha e você já tiver… https://t.co/LgRS1aca5A	0	0		157173	4632
984591848378458112	2018-04-13 00:39:24	Bradesco	@licehueb Oi. O recadastramento da senha pode ser feito na sua agência, basta levar o seu documento original com foto.[...]	0	0		157173	4632
984590581312770049	2018-04-13 00:34:22	mini mushroom	@LlianCostaDuar1 @lindberghfarias Tomou distraído.... Aguardando investigação do Bradesco a casa tá caindo	0	3		11	141
984589753973690370	2018-04-13 00:31:04	#UNBORNness   MORO	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		87618	95529
984588444075810816	2018-04-13 00:25:52	Bradesco	@godoysworld Sim, para atualização cadastral, você precisa comparecer em sua agência com os documentos listados.	0	1		157173	4632
984588269743689728	2018-04-13 00:25:10	Barra da Tijuca	Teatro Bradesco Rio recebe o humorista Murilo Couto https://t.co/YmcEuDLqOs https://t.co/Y09U1rruKp	0	2		6401	689
984587557504765953	2018-04-13 00:22:21	Isaaa	"Temos q falar nosso nome e falar ""autorizada do banco Bradesco""
A mina q me treina disse ""fala acessória q é mais f… https://t.co/F8U88O4ifr"	0	0		185	171
984587383013302275	2018-04-13 00:21:39	Thais loves Gaga????	Pelo amor de Deus @bancosantander e @Bradesco parem de me ligar oferencendo cartão ou qualquer outra coisa. Eu já t… https://t.co/ikqilkXhUN	0	1		1817	1088
984586851758600194	2018-04-13 00:19:32	Luiz F?	RT @SGIOVANA134: Pra estudar na Bradesco tem que ter ?? — (Paciência)? https://t.co/XNtGcQvur3	2	0		281	947
984586792329498624	2018-04-13 00:19:18	Força Jovem Vasco-NE	@Mateus5454 @fabioazevedotv O cara é profissional, não começou ontem (Radio Globo, Bandeirantes, Espn, Radio Brades… https://t.co/MUssCIT6wM	0	0		135149	161
984586540239159303	2018-04-13 00:18:18	Morena?	RT @SGIOVANA134: Pra estudar na Bradesco tem que ter ?? — (Paciência)? https://t.co/XNtGcQvur3	2	0		404	262
984586188328665088	2018-04-13 00:16:54	GIOVANA?	Pra estudar na Bradesco tem que ter ?? — (Paciência)? https://t.co/XNtGcQvur3	2	3		1009	1296
984586073455120385	2018-04-13 00:16:27	Edgar Rezende	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		31	129
984585669002526721	2018-04-13 00:14:50	tony victor	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		39	142
984585402702065664	2018-04-13 00:13:47	noticias impossiveis	A publicidade do Bradesco deixou de ser feita pelo Bial pra frente ???	0	0	Place(_api=<tweepy.api.API object at 0x000001AB328D1438>, id='c5292d78d38e3af6', url='https://api.twitter.com/1.1/geo/id/c5292d78d38e3af6.json', place_type='city', name='Juiz de Fora', full_name='Juiz de Fora, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AB328D1438>, type='Polygon', coordinates=[[[-43.6983481, -21.9998657], [-43.147387, -21.9998657], [-43.147387, -21.416164], [-43.6983481, -21.416164]]]), attributes={})	149	605
984584089415176192	2018-04-13 00:08:34	jogador da 027	"A MENINA POSTOU : FALSIDADE É IGUAL BRADESCO LADO A LADO COM VOCÊ.
EU COMENTEI : SEU POST É IGUAL ITAU, FEITO PRA V… https://t.co/JTDP1iQjMY"	0	1		81	80
984582542044131333	2018-04-13 00:02:25	Marcia Pereira	RT @jefer234: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/T…	36	0		450	242
984581943256854528	2018-04-13 00:00:02	José Noschang	RT @muylaerte: Inquérito contra Lindbergh Farias depende de informações do Bradesco e Santander sobre saques na boca do caixa https://t.co/…	189	0		33	221
984581699299397633	2018-04-12 23:59:04	Bruno Dilucas ?	O do @Bradesco É HORRÍVEL!!! https://t.co/F1bAK8ZzOP	0	0		146	172
984581509033152513	2018-04-12 23:58:19	Chogiwa Store	"RT @ChogiwaStore: (?) PRONTA ENTREGA: Pôster NCT Reality 
• 35,00 reais
• Envio dobrado incluso
• Reserva de 3 dias corridos
• Pagamento po…"	5	0		2880	90
984580424486871042	2018-04-12 23:54:00	Bradesco	@_jeixx Ok, fico à disposição :)	0	0		157173	4632
984579014869311488	2018-04-12 23:48:24	Bradesco	@isagigek Oi,Você está com algum problema com acesso?	0	0		157173	4632
984578636106944513	2018-04-12 23:46:54	Bradesco	@Glawber_Kiedis Por aqui posso registrar sua insatisfação caso queira, para isso vou precisar do seu telefone com D… https://t.co/ODnDT7oMoK	0	0		157173	4632
984575904578981888	2018-04-12 23:36:02	Joao Eliezyo	"RT @Felippe_Hermes: Minha aposta sobre os 2 bancos que Palocci deve delatar: Bradesco e Santander

Ambos são sócios da 7Brasil, e Bradesco…"	14	0		17	110
984575780029128705	2018-04-12 23:35:33	Afonso Henrique	RT @Rodri_Bruno: Jogador mais regular do Flamengo no último ano e com custo menor que a maioria. Como viramos concorrentes do Santander, Br…	4	0		473	457
