	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986796182738538496	banco do brasil	2018-04-19 02:38:38	Estef ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		904	463
986794710483292161	banco do brasil	2018-04-19 02:32:47	Ane Caroline	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		398	248
986794248841424897	banco do brasil	2018-04-19 02:30:57	maAaAA sad	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		287	263
986793935120027648	banco do brasil	2018-04-19 02:29:42	bruxa onilda	Lembrar de nunca mais usar o débito em conta online do Banco do Brasil pelo pc pra comprar nada PQ NUNCA FUNCIONA.	0	0		944	475
986793677904281600	banco do brasil	2018-04-19 02:28:41	maria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		740	353
986792179413774341	banco do brasil	2018-04-19 02:22:43	Gabrielly ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		489	333
986792055077769217	banco do brasil	2018-04-19 02:22:14	effy	Eu tinha quatro centavos na minha conta no banco e agora não tenho mais, qvs banco do brasil	0	1	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='894146230dd1d42d', url='https://api.twitter.com/1.1/geo/id/894146230dd1d42d.json', place_type='city', name='Porto Alegre', full_name='Porto Alegre, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.3061478, -30.2688069], [-51.012471, -30.2688069], [-51.012471, -29.9308654], [-51.3061478, -29.9308654]]]), attributes={})	588	83
986791481770782720	banco do brasil	2018-04-19 02:19:57	Thadeu Bolsonaro Simoes	"Olha a inflação de 1.75 do governo .

Fonte: Banco Mundial

""O Brasil tem a maior carga tributária do mundo, para pagar a
MAIOR CORRUPÇÃO DO MUNDO""

Tributos no Brasil -  uma vergonha!!!... https://t.co/nfKpkqzAnw"	0	0		1737	1498
986791243064795138	banco do brasil	2018-04-19 02:19:00	Molango	Eu odeio tanto o Banco do Brasil q vcs não imaginam	0	0		51	148
986790319172804609	banco do brasil	2018-04-19 02:15:20	Luciano Lacerda	"RT @ramosbrunow: terceira temporada de La Casa de Papel vai ser em São Paulo e eles vão assaltar o Banco Do Brasil

Os bandido vão mudar tu…"	15	0		108	253
986789235637260288	banco do brasil	2018-04-19 02:11:02	ruan	@_ajuno Cometeu falha que custou eliminação do Brasil em 2010, tomou 7 em 2014, ganhou uma copa América no banco. Teve destaque na Inter de Milão. Só	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='1c88433143d383e1', url='https://api.twitter.com/1.1/geo/id/1c88433143d383e1.json', place_type='city', name='Duque de Caxias', full_name='Duque de Caxias, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.4161389, -22.8132778], [-43.1776054, -22.8132778], [-43.1776054, -22.475838], [-43.4161389, -22.475838]]]), attributes={})	933	781
986785526685622272	banco do brasil	2018-04-19 01:56:17	Estherzinha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1412	900
986784647890776064	banco do brasil	2018-04-19 01:52:48	Aline Luiza	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1110	378
986784240934244352	banco do brasil	2018-04-19 01:51:11	marininha :)	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		258	344
986784240779096065	banco do brasil	2018-04-19 01:51:11	zPr0_	Gostei de um vídeo @YouTube https://t.co/uz3b2iGaKB MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		0	11
986782853936631808	banco do brasil	2018-04-19 01:45:40	Guilherme	@zeca1908 Se 70% dos nossos titulares seriam banco nos outros grandes do Brasil, o que esperar dos reservas?	0	0		9	3
986782444685799430	banco do brasil	2018-04-19 01:44:03	Guilherme	@Igortep Se 70% dos nossos titulares seriam banco nos outros grandes do Brasil, o que seriam dos nossos reservas?	0	0		9	3
986782411110408192	banco do brasil	2018-04-19 01:43:54	Liv	@_FabioMS Vamo todo mundo assaltar o banco do brasil	0	1		7	56
986781653048668161	banco do brasil	2018-04-19 01:40:54	leleo?	RT @ClarindoBarbara: @mec_leo2L Depois que a gente assaltar o banco do Brasil vai ser esse pique, só vem xuri	1	0		269	278
986781483930177538	banco do brasil	2018-04-19 01:40:13	Joaquim Silva	"RT @Jr_heric: Enquanto na Europa em jogos ""Pequenos"" os craques estão em todas marcando seus gols entrando para a historia aqui no Brasil f…"	1	0		275	287
986781396336291840	banco do brasil	2018-04-19 01:39:53	Bárbara	@mec_leo2L Depois que a gente assaltar o banco do Brasil vai ser esse pique, só vem xuri	1	1		130	37
986781371376046081	banco do brasil	2018-04-19 01:39:47	Douglas Aragão	RT @DiarioPE: Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/EFUmVZJ5af https://t.co/9qn4mvGngl	7	0		101	105
986781179750899713	banco do brasil	2018-04-19 01:39:01	H E R I C ?	"Enquanto na Europa em jogos ""Pequenos"" os craques estão em todas marcando seus gols entrando para a historia aqui no Brasil fica nessa viadagem de colocar no banco para poupar. Chega no jogo do importante o que foi polpado não consegue fazer nada. me explica isso por favor."	1	1		4278	4497
986780991808266242	banco do brasil	2018-04-19 01:38:16	João Santos	Olha o banco do mengão, grande elenco do Brasil, fortíssimo kkkkkkkkkkk	0	1		219	203
986780635925753857	banco do brasil	2018-04-19 01:36:51	Larii ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		36	47
986780039495774208	banco do brasil	2018-04-19 01:34:29	Renato Araújo	Marina Caruso: Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/Ja5WpwJAYx	0	0		117	1169
986779705297817601	banco do brasil	2018-04-19 01:33:09	Gustavo Santos?	Diego é banco em qualquer time do Brasil, sem +	0	0		1409	1010
986779628256755713	banco do brasil	2018-04-19 01:32:51	Renato Maranhão	"RT @ApaquePE: É tempo de solidariedade. Vamos ajudar nossos irmãos de Bodocó, que sofreu com as fortes chuvas. 

Doações para os desabrigad…"	15	0		44	118
986778626388647936	banco do brasil	2018-04-19 01:28:52	leticia	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	93	0		3531	2888
986778178852093957	banco do brasil	2018-04-19 01:27:05	tamufu	RT @OSul_noticias: Estudante brasileiro que foi morto em Nova York era filho de um dos diretores do Banco do Brasil https://t.co/5pAdMzQuhT…	1	0		6177	1690
986777824446025729	banco do brasil	2018-04-19 01:25:41	Jornal O Sul	Estudante brasileiro que foi morto em Nova York era filho de um dos diretores do Banco do Brasil https://t.co/5pAdMzQuhT #Assassinato #BancoDoBrasil #Diretor #EstudanteBrasileiro #Eua https://t.co/XV0Zn7jQiV	1	0		8784	4085
986777405846147072	banco do brasil	2018-04-19 01:24:01	E L L E N ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		331	812
986777340968652800	banco do brasil	2018-04-19 01:23:46	lívia	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		718	479
986777335277015043	banco do brasil	2018-04-19 01:23:44	Lucas Cardoso ??	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	31	0		462	255
986777070494773248	banco do brasil	2018-04-19 01:22:41	abacat	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		792	696
986776992803672065	banco do brasil	2018-04-19 01:22:23	??????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		77	181
986776751958364160	banco do brasil	2018-04-19 01:21:25	Maria (rt o link da bio)	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		3522	2156
986776725479657472	banco do brasil	2018-04-19 01:21:19	lucas videira	RT @DiarioPE: Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/EFUmVZJ5af https://t.co/9qn4mvGngl	7	0		7	35
986776166689378304	banco do brasil	2018-04-19 01:19:06	marsio	"eu tenho um cartão do banco do brasil há SEIS anos, ele é só magnético, não tem chip, vence mês que vem 
sempre que eu o uso, tenho que falar ""ele é de passar hahahah um pouco antigo"""	0	0		312	270
986775842142474240	banco do brasil	2018-04-19 01:17:48	nicolas	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		5725	5367
986775369977081856	banco do brasil	2018-04-19 01:15:56	fer.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		753	694
986775287231930368	banco do brasil	2018-04-19 01:15:36	Parabénsss pra mim ?	@alequesjp Na frente do Banco do Brasil KKKKKKKKKKKKKKK	0	0		470	304
986775238666063872	banco do brasil	2018-04-19 01:15:24	Kelly Fuza	Gostei de um vídeo @YouTube https://t.co/JDzlTONgHM MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		20	24
986774603153526784	banco do brasil	2018-04-19 01:12:53	Abençoado ??	Bota o banco pra joga na copa do brasil msm vai la	0	0		81	70
986774589173911552	banco do brasil	2018-04-19 01:12:50	Dênis Borges De Oliveira	RT @GloboNews: O Brasil é um dos últimos países da América Latina em preparação para os novos empregos, segundo o Banco Mundial. #Alexandre…	7	0		689	13
986772585756151809	banco do brasil	2018-04-19 01:04:52	nairóbi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		617	187
986772504667500545	banco do brasil	2018-04-19 01:04:33	Olga ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		94	115
986772402263805955	banco do brasil	2018-04-19 01:04:08	? ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		272	205
986772324174237696	banco do brasil	2018-04-19 01:03:50	Ana Luiza Perdigão	RT @GloboNews: O Brasil é um dos últimos países da América Latina em preparação para os novos empregos, segundo o Banco Mundial. #Alexandre…	7	0		171	139
986772236148371456	banco do brasil	2018-04-19 01:03:29	kyra	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		3444	925
986772124521107456	banco do brasil	2018-04-19 01:03:02	rafael	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		14336	285
986772012919066624	banco do brasil	2018-04-19 01:02:35	Stela	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1562	1090
986771839241326594	banco do brasil	2018-04-19 01:01:54	thayana silva	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		445	456
986771751009964032	banco do brasil	2018-04-19 01:01:33	gabi	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	93	0		2177	516
986771171206221824	banco do brasil	2018-04-19 00:59:15	HoneyBear	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		640	1562
986771142370316296	banco do brasil	2018-04-19 00:59:08	André Nonnig	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	31	0		317	801
986771021561810945	banco do brasil	2018-04-19 00:58:39	line	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1988	343
986770955308617733	banco do brasil	2018-04-19 00:58:23	Beatriz Ruiz	RT @GloboNews: O Brasil é um dos últimos países da América Latina em preparação para os novos empregos, segundo o Banco Mundial. #Alexandre…	7	0		191	836
986770751679336450	banco do brasil	2018-04-19 00:57:35	Juzi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1055	937
986770701611929600	banco do brasil	2018-04-19 00:57:23	pexera	"@Jotovisky @Bradesco amigo tu acha msm q eu uso ESSE LIXO DE BANCO pq eu quero? por mim era tudo no santander ou no máximo no banco do brasil, mas a DESGRAÇA DO GOVERNO DO ESTADO DA PARAÍBA OBRIGOU PENSIONISTAS A MIGRAREM PRA MERDA DO BRADESCO
ESSE BANCO LIXOOOOOOOO
LIXOOOOOOOOOOO
ERA BOM Q FALISSE"	0	1		116	141
986770612466176000	banco do brasil	2018-04-19 00:57:01	Victor Kennedy	Gostei de um vídeo @YouTube https://t.co/Ij8DU27Lp6 MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		21	187
986770451719512064	banco do brasil	2018-04-19 00:56:23	vivi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1297	416
986770043865325569	banco do brasil	2018-04-19 00:54:46	sarinha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		500	517
986769916492681217	banco do brasil	2018-04-19 00:54:16	Suelaine Barros	"RT @ApaquePE: É tempo de solidariedade. Vamos ajudar nossos irmãos de Bodocó, que sofreu com as fortes chuvas. 

Doações para os desabrigad…"	15	0		846	573
986769885014478848	banco do brasil	2018-04-19 00:54:08	Marta Trajano	RT @GloboNews: O Brasil é um dos últimos países da América Latina em preparação para os novos empregos, segundo o Banco Mundial. #Alexandre…	7	0		897	1943
986769113518309376	banco do brasil	2018-04-19 00:51:04	vi ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		3997	986
986768854046203904	banco do brasil	2018-04-19 00:50:02	b+	quem em sã consciência entra pra copa do brasil com o time titular INTEIRO no banco?	0	0		211	203
986768755542851588	banco do brasil	2018-04-19 00:49:39	Kylo Ren Mamamiya Khalifa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		25	122
986768734441345024	banco do brasil	2018-04-19 00:49:34	XoXo,Little Dulce??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		812	326
986768571446460416	banco do brasil	2018-04-19 00:48:55	fran	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		2534	332
986768525640552448	banco do brasil	2018-04-19 00:48:44	self-destruct personality	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		4976	2268
986768332325081094	banco do brasil	2018-04-19 00:47:58	bea loves leh	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		4005	3451
986768196786184193	banco do brasil	2018-04-19 00:47:26	Ed Oliveira	RT @F_Derezende: Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78…	7	0		1139	2367
986768177270022145	banco do brasil	2018-04-19 00:47:21	Moraes	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		102	63
986768050333667330	banco do brasil	2018-04-19 00:46:51	Eduardo Costa	RT @GloboNews: O Brasil é um dos últimos países da América Latina em preparação para os novos empregos, segundo o Banco Mundial. #Alexandre…	7	0		25	142
986767780979593216	banco do brasil	2018-04-19 00:45:46	Rodrigo Freire	@NegaOliiveira @PirataDaTL @brunoamatussi A poupança no Banco do Brasil tá rendendo 0,4 ao mês.	0	0		72	429
986767662142410752	banco do brasil	2018-04-19 00:45:18	isadora ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1010	497
986766870123556865	banco do brasil	2018-04-19 00:42:09	Cb	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		570	88
986766800984727552	banco do brasil	2018-04-19 00:41:53	paula?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1865	1273
986766545782263808	banco do brasil	2018-04-19 00:40:52	Anti Foro de SP	RT @GloboNews: O Brasil é um dos últimos países da América Latina em preparação para os novos empregos, segundo o Banco Mundial. #Alexandre…	7	0		1300	1324
986766388911071239	banco do brasil	2018-04-19 00:40:15	britney spears em 2007	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		260	222
986766306404978688	banco do brasil	2018-04-19 00:39:55	caroline bahls	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		35262	33910
986766134199357441	banco do brasil	2018-04-19 00:39:14	Bibi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		834	218
986765250853789696	banco do brasil	2018-04-19 00:35:43	Tulla Luana do CFCH	"RT @ApaquePE: É tempo de solidariedade. Vamos ajudar nossos irmãos de Bodocó, que sofreu com as fortes chuvas. 

Doações para os desabrigad…"	15	0		246	287
986764842152415232	banco do brasil	2018-04-19 00:34:06	Juliano Jr.	"RT @diegoflamengofs: Pessoal reclamando de 2 volantes no banco...compreensível.
Mas eu já me surpreendi com a manutenção do esquema com  ap…"	1	0		462	810
986764738255310848	banco do brasil	2018-04-19 00:33:41	yago	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		772	514
986764655375896576	banco do brasil	2018-04-19 00:33:21	João Pedro	I liked a @YouTube video https://t.co/nrpzM4GGXc O MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		53	271
986764626623959041	banco do brasil	2018-04-19 00:33:14	Diego Souza CRF	"Pessoal reclamando de 2 volantes no banco...compreensível.
Mas eu já me surpreendi com a manutenção do esquema com  apenas UM volante (e bom de bola). 
Flamengo deve ser o único time do Brasil que joga assim. Confere? E sem ponta burro.
Torço pra dar muito certo.
VAMOS! ??
SRN https://t.co/sPQoRXrCgU"	1	4		3199	622
986764621129404421	banco do brasil	2018-04-19 00:33:13	T H I A G O ?	Gostei de um vídeo @YouTube https://t.co/zlssdsthW6 MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		191	423
986764573406572544	banco do brasil	2018-04-19 00:33:02	Little Ana	@koepombo Vai no banco do Brasil	0	15		314	291
986764277116792833	banco do brasil	2018-04-19 00:31:51	karenp	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		1206	2595
986764230622924800	banco do brasil	2018-04-19 00:31:40	Renan Almeida	@Lucrocha97L Daqui 5 anos caduca KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK banco do Brasil ué	0	1		119	383
986763480731672576	banco do brasil	2018-04-19 00:28:41	GloboNews	O Brasil é um dos últimos países da América Latina em preparação para os novos empregos, segundo o Banco Mundial. #AlexandreGarcia debate os desafios do país na hora de formar jovens para novas oportunidades. No ar!	7	46		3573320	129
986762817821962240	banco do brasil	2018-04-19 00:26:03	Marcelo Takashi	"@g1 Nota de 0 euro ""souvenir"" vendida a 3 euros, ou 12 reais no Brasil, vou começar a guardar as cédulas do banco imobiliário para o futuro kkkkkkkk"	0	0		0	23
986762320285241344	banco do brasil	2018-04-19 00:24:04	ramon	"RT @ramosbrunow: terceira temporada de La Casa de Papel vai ser em São Paulo e eles vão assaltar o Banco Do Brasil

Os bandido vão mudar tu…"	15	0		1201	486
986761496867868672	banco do brasil	2018-04-19 00:20:48	Damásio SJC	"RT @cursodamasio: Você viu? O edital para Escriturário do Banco do Brasil foi publicado!
Elaboramos um curso específico e online com aulas…"	5	0		705	237
986760601753014273	banco do brasil	2018-04-19 00:17:15	luiza sivinski	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		3459	2120
986760556529856512	banco do brasil	2018-04-19 00:17:04	Ana Paula Merigo	"Loja Online: https://t.co/RtPAyDFrFk

WhatsApp: (12) 98249-9196

Lotéricas
Agência 2741
Operação 013
Conta Poupança 00005845-5

Banco do Brasil
Agência 0175-9
Conta Corrente 79892-4 https://t.co/FkwJKPJVFE"	0	0		302	55
986760033248653312	banco do brasil	2018-04-19 00:14:59	José Júnior Ramper	#ccbb #arte #rj #brasil em Centro Cultural Banco do Brasil - CCBB RJ https://t.co/63oAJWijWN	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	166	11
986759907251752962	banco do brasil	2018-04-19 00:14:29	comando comunista do canarinho pistola	Pessoas que tem cartão de crédito no Banco do Brasil e usam o app do celular pra controle de conta: PELO AMOR DE DEUS ME AJUDEM eu n aguento mais passar raiva c essa merda :(	0	0		354	198
986759762141474816	banco do brasil	2018-04-19 00:13:55	LETÍCIA	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	93	0		690	221
986759622915747840	banco do brasil	2018-04-19 00:13:21	Cilene Silva	Banco do Brasil financiando tratores da Valtra na Expo Potengi https://t.co/qemjJcLCPD https://t.co/2r6LmqUNaA	0	0		0	68
986759614451605504	banco do brasil	2018-04-19 00:13:19	Deija cassimiro	Banco do Brasil financiando tratores da Valtra na Expo Potengi https://t.co/GPMRSKWBvl https://t.co/j0AnaaVcQ5	0	0		4	81
986759605677158400	banco do brasil	2018-04-19 00:13:17	João Paulo SPP	Banco do Brasil financiando tratores da Valtra na Expo Potengi https://t.co/C2zfUnITm9 https://t.co/ZAkcHqB8gX	0	0		350	470
986759356929773568	banco do brasil	2018-04-19 00:12:18	Ayslan Monteiro	Privatização tb Caixa, banco do Brasil.. fecha o banco do nordeste e BNDES, e por aí vai... https://t.co/abA4SlYFcC	0	0		394	210
986758464599969796	banco do brasil	2018-04-19 00:08:45	May	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		2346	772
986757575780765696	banco do brasil	2018-04-19 00:05:13	jade	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		49	156
986756924761919488	banco do brasil	2018-04-19 00:02:38	jose eduardo marinho	RT @bancariosce: Banco do Brasil: Sindicato reuniu mais nove grupos para acordo do anuênio.https://t.co/dxSfcuTv3b https://t.co/aXpHRw4DQz	0	0		52	144
986756816926334977	banco do brasil	2018-04-19 00:02:12	VAGAS p/ Atend.Cli.	Vagas p/ ANALISTA DE SINISTRO JR - PRAZO DETERMIN - GRUPO SEGURADOR BANCO DO BRASIL e MAPFRE - São Paulo/SP - https://t.co/yKej88ucFY	0	0		3694	40
986756749234405376	banco do brasil	2018-04-19 00:01:56	Margiclin	Arranharam de propósito todos os leitores de biometria da agência do Banco do Brasil na iputinga tô pra morrer	0	0		451	376
986756629873020930	banco do brasil	2018-04-19 00:01:28	RobertaWho ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		8588	4543
986756374255239168	banco do brasil	2018-04-19 00:00:27	carlineo	queria que o app no banco do Brasil notificasse pra eu não ter que ficar entrando toda hora pra ver se caiu o money	0	0		488	370
986756035900792832	banco do brasil	2018-04-18 23:59:06	spider-bren	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		4309	1151
986755843164114945	banco do brasil	2018-04-18 23:58:20	JoaoNoschang	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12265	0		102	103
986755768828522497	banco do brasil	2018-04-18 23:58:02	Zuau	RT @DiarioPE: Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/EFUmVZJ5af https://t.co/9qn4mvGngl	7	0		480	197
986755702378127360	banco do brasil	2018-04-18 23:57:47	Brenda Kern	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	31	0		1411	972
