	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986357184467554304	BancoInter	2018-04-17 21:34:13	Alex Näzz?????????	@itau Aqui é @Bancointer meu filho!	0	0		176	367
986355256853483522	BancoInter	2018-04-17 21:26:33	Adriel Hiago	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		45	245
986354615074672641	BancoInter	2018-04-17 21:24:00	Banco Inter	"@arielmarquesl4d A declaração deve ser no seguinte molde:
""Eu, (nome), portador do CPF XXX, declaro que resido no endereço XXX, cujo comprovante está em nome de XXX"". Ao final, você deve assinar e datar a carta, ok? 2/2"	0	0		115287	3200
986354596540010496	BancoInter	2018-04-17 21:23:56	Banco Inter	@arielmarquesl4d Ei, Ariel! Pode sim, Ariel :) Neste caso, será necessário que você escreva uma carta de próprio punho e fotografe juntamente ao documento. O comprovante deve estar no prazo de 90 dias, aberto de forma que possamos verificar titular, vencimento e endereço completo. 1/2	0	0		115287	3200
986354344877608960	BancoInter	2018-04-17 21:22:56	Dark Esteban	@adrian0marian0 @yuktopus @Bancointer Felizão com meu banco top. Só negaram meu crédito mas tá sussa. Daqui 6 meses peço de novo kkkk	0	2	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='d16815010421ff73', url='https://api.twitter.com/1.1/geo/id/d16815010421ff73.json', place_type='city', name='Fortaleza', full_name='Fortaleza, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-38.638212, -3.88818], [-38.401568, -3.88818], [-38.401568, -3.691356], [-38.638212, -3.691356]]]), attributes={})	687	481
986354141617442817	BancoInter	2018-04-17 21:22:07	Carlos Borsali	@Bancointer @priruiz17 A melhor promoção q podem fazer é ajudar o clube trazendo Hernanes de volta.	0	1		2998	4995
986353638653202438	BancoInter	2018-04-17 21:20:07	Fabio Lentulio Mota	RT @Bancointer: O Banco Inter é o 1º banco 100% digital do Brasil e o único a oferecer uma conta totalmente gratuita. Assim estamos fazendo…	54	0		104	424
986353360650596352	BancoInter	2018-04-17 21:19:01	Fábio R Belotto	"@Bancointer poxa, nem os bancos tradicionais usam a tabela padrão da BMF para tarifas de compra/venda de ações. Cadê a inovação? 

Ia fazer minha reserva do IPO por vocês mas essa tarifa é forçar a barra"	0	0		33	109
986352488256327680	BancoInter	2018-04-17 21:15:33	João Paulo Vieira	@Bancointer @danielperrone Caixa resistente hein @Bancointer @SPFCBancoInter , pra aguentar transportar uma camisa desse peso.	0	0		52	187
986352166683185153	BancoInter	2018-04-17 21:14:16	Fernando Cardoso	@LeandroPorttela @Bancointer Você não quer o @banconeon não é @LeandroPortella!?!? Estou pensando seriamente se quero ficar com ele ainda depois dessa decepção...	0	0		60	79
986351986638557190	BancoInter	2018-04-17 21:13:33	Elton-ER7	"@Bancointer @danielperrone Oi Banco Inter, tudo bem?
Posso passar meu endereço inbox???"	0	0		18	409
986351639236960257	BancoInter	2018-04-17 21:12:10	danizera ??	@Bancointer @danielperrone to esperando o meu ?	0	0		348	340
986350840020721664	BancoInter	2018-04-17 21:09:00	Banco Inter	"@IsabelleSamways Qualquer dúvida que tiver, estamos à disposição :)
Esperamos proporcionar a você a melhor experiência possível ?"	0	1		115287	3200
986350787700936710	BancoInter	2018-04-17 21:08:47	Fabricio H Nunes	RT @FabricioHNunes1: @danielperrone @Bancointer Aí daniel manda camisa desta pra mim assinada pelo Lugano se vc puder sou sou tricolor	1	0		15	104
986350346195873793	BancoInter	2018-04-17 21:07:02	Gabriel Tortelli	@Bancointer Ei, @Bancointer, adoraria, mas vcs não respondem a DM. Nem e-mail.	0	0		177	80
986350267053608965	BancoInter	2018-04-17 21:06:43	Leandro Portela	@microcardoso @Bancointer Eu tb! A mesma coisa eu não quero mais esse banco nem de graça!	0	1		190	97
986350021397315584	BancoInter	2018-04-17 21:05:45	Bruno F.	@Bancointer @SPFCBancoInter Blz então um dia chego lá!!!! Kkkkkkk	0	0		107	307
986349726013579265	BancoInter	2018-04-17 21:04:34	Banco Inter	@crgcaio Ei, Cain! Como podemos te ajudar?	0	0		115287	3200
986349587957977088	BancoInter	2018-04-17 21:04:01	Banco Inter	@bfs185 @SPFCBancoInter Ei, Bruno! Enviamos presentes de aniversário para os nossos clientes investidores de acordo com o valor aplicado :)	0	1		115287	3200
986348987937673216	BancoInter	2018-04-17 21:01:38	Victor Oliveira	@Bancointer @danielperrone Como faço pra ganhar também @Bancointer ??????	0	0		14	5
986348730117951488	BancoInter	2018-04-17 21:00:37	Rafael Corrêa	@Bancointer @danielperrone O meu não precisa do @ (arroba), só Rafael mesmo ja está ótimo @Bancointer  hahahahahahaha	0	0		30	131
986348699470258177	BancoInter	2018-04-17 21:00:30	Banco Inter	"@steordinaria Ei, Sté! Saudações Tricolores ???
Agradecemos pelo interesse em trabalhar conosco. Para enviar seu currículo e acompanhar as vagas, acesse o site: https://t.co/Xo1wQT55PL. Boa sorte! :)"	0	0		115287	3200
986348491776634881	BancoInter	2018-04-17 20:59:40	TRICOLOR ???	@Bancointer @danielperrone Manda uma lembrança para um cliente e torcedor do @SaoPauloFC @Bancointer @SPFCBancoInter ???	0	0		479	472
986348430904655873	BancoInter	2018-04-17 20:59:26	jason Gonçalves ???	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		240	509
986348062154088448	BancoInter	2018-04-17 20:57:58	Renata Chagas	@Bancointer Quero um presente desses tmb, Interzíneo! ? haha	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='45e3bce63f2beeee', url='https://api.twitter.com/1.1/geo/id/45e3bce63f2beeee.json', place_type='city', name='Manaus', full_name='Manaus, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-60.802071, -3.221228], [-59.15858, -3.221228], [-59.15858, -1.923622], [-60.802071, -1.923622]]]), attributes={})	4088	1451
986347590085152769	BancoInter	2018-04-17 20:56:05	Banco Inter	"@danielperrone Saudações Tricolores ???
Ficamos felizes que você gostou do presente, Daniel! 
Conta com a gente sempre que precisar, TMJ ?"	1	27		115287	3200
986347574801158150	BancoInter	2018-04-17 20:56:01	Kadü	O meu cartão do @Bancointer é tão lindo ?	0	0		300	417
986347280541388801	BancoInter	2018-04-17 20:54:51	Banco Inter	@priruiz17 Pri, agradecemos a sugestão! Como o Morumbi é do SPFC, nossas ações promocionais são feitas nele :)	0	4		115287	3200
986347099649466369	BancoInter	2018-04-17 20:54:08	Wilson	@yLukas @danielperrone @Bancointer Não é isso que faz ganhar presente...	0	0		10	19
986346745067163650	BancoInter	2018-04-17 20:52:44	Wilson	@marcoswenzel @danielperrone @Bancointer Vc é um piadista... ele vai sortear sim... kkkk	0	0		10	19
986346176223023105	BancoInter	2018-04-17 20:50:28	Jad	"@Bancointer  estou esperando a minha camiseta também
."	0	0		53	178
986346041975898112	BancoInter	2018-04-17 20:49:56	Pedro Oliveira	@Bancointer Ou procon ou pequenas causas pois eles tem protocolo de reclamacao mas não tá adiantando de nada	0	0		107	129
986345996895604736	BancoInter	2018-04-17 20:49:45	Rafael Santana	@infocem @danielperrone @Bancointer Verdade... O banco anda elitizado!	0	0		72	149
986345553977135105	BancoInter	2018-04-17 20:48:00	Guri da Antártica	@Bancointer Poxa que triste ? https://t.co/BVG4zEmIjz	0	0		85	633
986345487476445184	BancoInter	2018-04-17 20:47:44	Pedro Oliveira	@Bancointer O pior é  reclamar e vocês não fazerem nada.. Ficar apenas nas respostas ctrl c ctrl v. Eles estão reclamando pelo chat a tempos e não recebem uma resposta decente.. Indiquei pra eles o site do banco central pra fazer uma denúncia/reclamação e ver o que rola.	0	0		107	129
986345091781492740	BancoInter	2018-04-17 20:46:09	Beto Oliver	@danielperrone @Bancointer Tem um influencer, aqui no Twitter, que deveria ser chamado também! Cara por dentro de tudo do tricolor! É o @llugano !	0	1		699	225
986345048785682433	BancoInter	2018-04-17 20:45:59	Pedro Oliveira	@Bancointer Vocês não tem um controle de cartões expedidos a muito tempo e que até hoje não foram nem ativados? É muito amadora essa produção de cartão. Até uma compra no mercado livre de um vendedor inicial tem opção de rastreio.	0	0		107	129
986344829574463488	BancoInter	2018-04-17 20:45:07	Banco Inter	@Fabioadr Ei, Fábio! O Interpag está disponível para todos os correntistas do Banco Inter. Você pode indicar a Conta PRO para aqueles estabelecimentos que você ? para que eles recebam pagamentos via Interpag. #contacomagente e fique de ? em nossas novidades!	0	0		115287	3200
986344670736330753	BancoInter	2018-04-17 20:44:29	Pedro Oliveira	@Bancointer Vocês deveriam ter vergonha de demorar isso tudo pra entregar um cartão ou então oferecer uma forma de envio paga e que tivesse rastreador.. Eles reclamarsm e o atendente não fez nada. O prazo esgotou na e nada dos cartões	0	0		107	129
986344543191752708	BancoInter	2018-04-17 20:43:59	Banco Inter	@rodolfo_dandrea Nossos clientes recebem, por padrão um cartão múltiplo habilitado na função débito. A ativação do cartão de crédito pode ser solicitada, porém passa por uma análise de nossa equipe. :) Qualquer dúvida, estamos à disposição! 2/2	0	0		115287	3200
986344485880770561	BancoInter	2018-04-17 20:43:45	Banco Inter	@rodolfo_dandrea Ei, Rodolfo! Para obter um cartão Inter personalizado do SPFC é necessário abrir uma Conta Digital. É fácil, basta fazer o download do nosso app mobile, disponível na App Store e Google Play. 1/2	0	1		115287	3200
986344391672586240	BancoInter	2018-04-17 20:43:23	Pedro Oliveira	@Bancointer Eles iriam pedir portabilidade salarial igual eu fiz. Mas o banco não consegue entregar um cartão haahhaahha desistiram já... Tem como pagar por envio com rastreador? Pq esse envio que ninguém sabe onde tá e que demora uma eternidade não faz sentido	0	0		107	129
986342689569419265	BancoInter	2018-04-17 20:36:37	Pedro Oliveira	@Bancointer Tenho 2 amigos esperando a 2 meses e nada. Reclamam. São super mal atendidos e nada de segunda via. Já desistiram da conta. Se um dia eu precisar de outro cartão e for tratado assim farei o mesmo na hora. Entrei fácil no banco.. Saio fácil também.	0	0		107	129
986342589489139712	BancoInter	2018-04-17 20:36:13	Kauê ??	@danielperrone @Bancointer só queria esse voucher	0	0		53	157
986342396568002560	BancoInter	2018-04-17 20:35:27	tatalucha	@Bancointer @brunarsousa @jotap_rios Besca AAAAAAAA KKKKK	0	1		672	226
986340068217556992	BancoInter	2018-04-17 20:26:12	Fernando Cardoso	@daniel_paim92 @Bancointer Realmente @daniel_paim92 , abri minha conta em uma semana, assim que meu cartão chegou, no mesmo dia que pedi a liberação na função crédito liberaram!! @Bancointer é vida! Vou até comprar umas ações dele quando estiver na BMF&amp;Bovespa mês que vem!!	0	0		60	79
986339898440417280	BancoInter	2018-04-17 20:25:31	Banco Inter	"@meunomeepedro Ei, Pedro! Lamentamos pelos transtornos. Poderia nos chamar por DM?
Vamos te ajudar :)"	0	0		115287	3200
986339561512022016	BancoInter	2018-04-17 20:24:11	Alan Santana???	@mpf_marcos @SPFCBancoInter @Bancointer @SaoPauloFC @Hyundai patrocina o @SaoPauloFC ? Ou e é apenas placa de publicidade  da @CBF_Futebol @tricovo @InterativoSPFC	0	1		310	1134
986339513483055105	BancoInter	2018-04-17 20:23:59	Jefferson Araújo	"@danielperrone @Bancointer @Bancointer / @SPFCBancoInter Aguardando chegar na minha casa uma dessas.
Boa tarde. Abraços."	0	1		823	285
986339197198983170	BancoInter	2018-04-17 20:22:44	Priscila da Hora	@danielperrone @Bancointer Cadê o meu @SPFCBancoInter? ?	0	3	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='0090a6f53f20ebd0', url='https://api.twitter.com/1.1/geo/id/0090a6f53f20ebd0.json', place_type='city', name='São Bernardo do Campo', full_name='São Bernardo do Campo, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.650238, -23.966949], [-46.411072, -23.966949], [-46.411072, -23.64115], [-46.650238, -23.64115]]]), attributes={})	4523	2197
986339159978708994	BancoInter	2018-04-17 20:22:35	Daniel Paim	@microcardoso @Bancointer melhor banco	0	1		109	142
986338995230658562	BancoInter	2018-04-17 20:21:56	Fabio Zimmermann	RT @clubedopairico: caramba @Bancointer gostaria de saber qual é a mágica que vocês fazem para oferecer uma taxa de juros tão absurda como…	3	0		104	79
986338706855485441	BancoInter	2018-04-17 20:20:47	Fernando Cardoso	Ahh tem tbem o @Bancointer!!! ???	0	0		60	79
986338159066742785	BancoInter	2018-04-17 20:18:37	Hudson Regis	@Bancointer Quer abrir a comta PJ, ja tenho a PF	0	0		814	914
986337659537821697	BancoInter	2018-04-17 20:16:37	Banco Inter	@neveseens Ei, Neves! O prazo de recebimento do cartão Inter é de até 15 dias úteis. Estamos torcendo para que ele chegue o quanto antes! #contapragente, o que você está mais ansioso para ver no filme? https://t.co/OOnmz7kpbF	0	1		115287	3200
986337649895108608	BancoInter	2018-04-17 20:16:35	Gordinho Gomes	@danielperrone @Bancointer Alô @SPFCBancoInter @Bancointer @danielperrone manda um desse aki pro sertão de PE tbm.	0	0		195	602
986337188915933184	BancoInter	2018-04-17 20:14:45	Gordinho Gomes	RT @danielperrone: Que presente fantástico eu recebi. Obrigado, @Bancointer pela lembrança e TMJ! #SPFC ?? https://t.co/BCcD5YsXmg	15	0		195	602
986336420855013387	BancoInter	2018-04-17 20:11:42	Neemias Bezerra	Sinto muito, @Bancointer , mas o novo chat online é muito ruim. Demoram 'séculos' para responder.	0	0		80	223
986336291779379200	BancoInter	2018-04-17 20:11:11	Banco Inter	@brunarsousa @jotap_rios @thaminem Ei, Besca! Você gostaria de conhecer melhor sobre os nossos empréstimos?	0	0		115287	3200
986336235781312512	BancoInter	2018-04-17 20:10:58	Vinicius Diaz ?	@Bancointer E que no email vcs mandam tudo junto, acho válido corrigir pra não confundir o usuário :)	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	1359	637
986335899372982272	BancoInter	2018-04-17 20:09:38	Banco Inter	"@viniciusdiazcom Ei, Vinicius! Tudo bem?
O dígito da sua conta é o último número dela, tá bem? Por exemplo: sua conta é xxxxxx-8, o dígito da sua conta será o número 8. 
Qualquer dúvida, estamos à disposição :)"	0	0		115287	3200
986335099884064768	BancoInter	2018-04-17 20:06:27	Banco Inter	@amorim_real @EmersonMoraes11 Ei, Amorim! O prazo de recebimento do seu cratão Inter é de até 15 dias úteis :) Caso esse prazo exceda, nos informe por aqui!	0	0		115287	3200
986335026907361280	BancoInter	2018-04-17 20:06:10	?????? ?	Ajuda @Bancointer	0	0		16	29
986334301548662784	BancoInter	2018-04-17 20:03:17	Carlos H Espinoza	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		83	274
986334026360291328	BancoInter	2018-04-17 20:02:11	Sen?	@Bancointer tentei usar meu cartão de débito do Inter no Samsung Pay e diz que a função não está habilitada, porém fiz a ativação corretamente, preciso ativar alguma configuração no app?	0	0		328	1212
986333346883129345	BancoInter	2018-04-17 19:59:29	D A N ???	A demora é tanta que já até sonhei que meu cartão do @Bancointer essa noite...	0	0		540	172
986332213376700417	BancoInter	2018-04-17 19:54:59	Banco Inter	"@DicastroNetto Uhuuuul! \O/ Aproveite MUITO todas as vantagens da nossa Conta MEI!
Precisando de qualquer coisa, #contacomagente :)"	0	0		115287	3200
986330858436157445	BancoInter	2018-04-17 19:49:36	Banco Inter	@chris_andrew_94 Agradecemos pela parceria que tem conosco nessa revolução bancária, Chris! #contacomagente ?	0	0		115287	3200
986328827344416768	BancoInter	2018-04-17 19:41:32	Diana Fagundes	@Bancointer o melhor? Difícil até acreditar em tanta facilidade!	0	1		44	149
986327919604707328	BancoInter	2018-04-17 19:37:55	Brunno'h	@prerdo @banconeon @Contro_ly @Bancointer Pois é né, não tivemos ? o @agibank me liberou conta+cartão em menos de 24hrs. Fico sem entender o @banconeon	0	1		74	399
986327831956336640	BancoInter	2018-04-17 19:37:34	Banco Inter	@nan8cmd Ei, Reinan! Neste caso, orientamos que entre em contato com a nossa equipe pelo 3003-4070, opção 1.	0	0		115287	3200
986327235450810369	BancoInter	2018-04-17 19:35:12	Banco Inter	@jotap_rios @thaminem Não era para ser diferente, João? Seu banco pode ser diferente! Simples digital e parceiro de verdade! ?  #contacomagente	1	1		115287	3200
986327143079694337	BancoInter	2018-04-17 19:34:50	Pedro	@brunorafaelbar4 @banconeon @Contro_ly @Bancointer Esses dias eu ainda vim aqui perguntar se o pessoal que acompanha desde o controly e clientes antigos iriam ter prioridade... responderam automaticamente. muito chateado.	0	1		1108	826
986326569076580352	BancoInter	2018-04-17 19:32:33	Brunno'h	@prerdo @banconeon @Contro_ly @Bancointer Sou cliente desde o antigo Controly e fui um dos primeiros 5 mil a ter a conta no Neon, poderia ter um pouco mais de atenção aos clientes antigos não só aos novos ? pois é @banconeon pisou na bola em comigo e com os outros clientes antigos que não foram aprovados	0	0		74	399
986326515288891394	BancoInter	2018-04-17 19:32:20	Samuel Alexandre da Silva	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		2	42
986326235696558081	BancoInter	2018-04-17 19:31:14	Breca Bores	@infocem @danielperrone @Bancointer Os brindes do Banco Inter dependem de investimento na conta!!!!	0	3		190	1223
986325841352232960	BancoInter	2018-04-17 19:29:40	Pedro	@brunorafaelbar4 @banconeon @Contro_ly @Bancointer sim! eu também. infelizmente vou parar de usar, não tem utilidade alguma, já que o banco inter é ainda melhor e sem nenhuma tarifa.	0	1		1108	826
986325610929774592	BancoInter	2018-04-17 19:28:45	Banco Inter	@meunomeepedro Ei, Pedro! O prazo para recebimento da segunda via do cartão é de até 15 dias úteis :) Esperamos proporcionar a você a melhor experiência bancária! #contacomagente sempre que precisar ?	0	0		115287	3200
986325480025526272	BancoInter	2018-04-17 19:28:14	Arthur Medeiros	@Bancointer ei turma, dá uma melhorada no fluxo do cartão de crédito. As compras demoram muito pra aparecer na fatura. Só falta isso pra ficar show de bola.	0	0		294	327
986325243533897728	BancoInter	2018-04-17 19:27:17	Banco Inter	@barbaralves1 Agradecemos pelo carinho ?	0	0		115287	3200
986325238433615872	BancoInter	2018-04-17 19:27:16	Willian Cardoso	@Bancointer @SPFCBancoInter Gostaria de investir no tesouro direto mas não aprovaram ainda minha solicitação.	0	0		435	608
986325137229271041	BancoInter	2018-04-17 19:26:52	Banco Inter	"@maribalbe Poderia nos chamar por DM?
Vamos te ajudar :)"	0	0		115287	3200
986324235500032000	BancoInter	2018-04-17 19:23:17	Banco Inter	@eltonJoan @ferusario Ei, Elton! O Interpag está disponível para todos os correntistas do Banco Inter. Você pode indicar a Conta PRO para aqueles estabelecimentos que você ? para que eles recebam pagamentos via Interpag. #contacomagente e fique de ? em nossas novidades!	0	2		115287	3200
986323861963669510	BancoInter	2018-04-17 19:21:48	oabenet	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		2122	2157
986323407460536320	BancoInter	2018-04-17 19:19:59	Banco Inter	@pedrososk_ Não é possível ganhar a caneta dessa forma, Guri! É necessário que seja a primeira aplicação no Banco Inter.	0	0		115287	3200
986323393015418885	BancoInter	2018-04-17 19:19:56	Andre	RT @clubedopairico: caramba @Bancointer gostaria de saber qual é a mágica que vocês fazem para oferecer uma taxa de juros tão absurda como…	3	0		631	512
986323045915725824	BancoInter	2018-04-17 19:18:33	Arthur Santos	Eu gostei e recomendo o Banco Inter a todos os meus amigos! =) https://t.co/HQe7VA65Af	0	0		25	612
986322772400984064	BancoInter	2018-04-17 19:17:28	Banco Inter	@gleymuller Ei, Gley! O cartão de crédito e o aplicativo para a Conta PRO já estão em nosso planejamento. Continue nos acompanhando, sempre divulgamos nossas novidades :)	0	0		115287	3200
986322737940566018	BancoInter	2018-04-17 19:17:20	BRENO SILVA	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		53	146
986322460340604929	BancoInter	2018-04-17 19:16:14	Banco Inter	Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto financeiro, como desemprego ou incapacidade. Contrate agora pelo app ou Internet Banking! https://t.co/1pv9nmPm6C	15	80		115287	3200
986322420331139072	BancoInter	2018-04-17 19:16:04	Leandro Portela	RT @LeandroPorttela: Tenho @Bradesco @AloBradesco @bradesco será que recebo algum presente? Pq o @SPFCBancoInter @Bancointer não me dão nad…	1	0		190	97
986322035184996352	BancoInter	2018-04-17 19:14:32	P.O.C.	@adrian0marian0 @thelobbyboy @Bancointer Continuo apaixonado	0	3		16615	16592
986321775066865665	BancoInter	2018-04-17 19:13:30	pedro moutinho	@danielperrone @Bancointer EAE BANCO INTER ME DÁ UMA DESSA DE ANIVERSÁRIO POR FAVOR	0	0		182	740
986321151390552065	BancoInter	2018-04-17 19:11:02	SPFC Banco Inter	RT @Bancointer: Agora você pode fazer o Teste de Perfil de Investidor direto do app. Acesse e conheça as melhores opções de investimentos p…	22	0		22995	378
986321147481477122	BancoInter	2018-04-17 19:11:01	Apicella	@Bancointer Inter, fiz o pedido do reenvio do meu cartão Inter, mas até agora não recebi um novo código de rastreio ou o antigo ainda vale?	0	0		135	151
986320593502068741	BancoInter	2018-04-17 19:08:49	Fabricio H Nunes	@danielperrone @Bancointer Aí daniel manda camisa desta pra mim assinada pelo Lugano se vc puder sou sou tricolor	1	1		15	104
986320359950610432	BancoInter	2018-04-17 19:07:53	Fabricio H Nunes	RT @danielperrone: Que presente fantástico eu recebi. Obrigado, @Bancointer pela lembrança e TMJ! #SPFC ?? https://t.co/BCcD5YsXmg	15	0		15	104
986319533290983425	BancoInter	2018-04-17 19:04:36	Banco Inter	@joethxz @BatuqueGS @Uber_Brasil João, poderia nos chamar por DM? Vamos verificar sobre o seu cartão com a nossa equipe.	0	0		115287	3200
986318405140705280	BancoInter	2018-04-17 19:00:07	Brunno'h	"Parabéns @banconeon por ter negado o cartão de crédito a quem tem a conta desde o início do Banco Neon e desde o Antigo @Contro_ly .
Enquanto o @Bancointer já me liberou crédito nos primeiros 6° meses de conta ?? 
O que falar né @banconeon decepção define ?"	0	1		74	399
986318109521924104	BancoInter	2018-04-17 18:58:56	? Machine Gun Maycon ?	@Bancointer Aloo meu amigo	0	0		3315	1652
986317813982867457	BancoInter	2018-04-17 18:57:46	Banco Inter	"@sergiohrbdib Sergio, poderia nos chamar por DM?
Vamos verificar com a nossa equipe."	0	1		115287	3200
986315384981786627	BancoInter	2018-04-17 18:48:07	SPFC- Vine	RT @mpf_marcos: Valeu melhor banco do mundo!!!! ? @SPFCBancoInter @Bancointer @SaoPauloFC #VamosSãoPaulo https://t.co/0w6JGuJHhi	1	0		91	369
986312950066614273	BancoInter	2018-04-17 18:38:26	HumorExplicito	@Bancointer como faço para aumentar meu limite, preciso com urgencia.	0	0		23923	140
986312901576265730	BancoInter	2018-04-17 18:38:15	Gabriella Gonçalves	@Bancointer como faço para conseguir um cartão de créd. com bom limite? estou no momento sem celular e no caso faria a criação online?	0	0		43	126
986312158110736385	BancoInter	2018-04-17 18:35:17	???AdrianoMariano???	Eu já abri TANTA conta em TANTO banco que eu ia tô é esquecendo dos quais eu já tenho e os que não tenho mais... Oi, @Bancointer. Bem vindo. Hahaha	0	5		587	403
986311020187738118	BancoInter	2018-04-17 18:30:46	Thiago Moreira	RT @Bancointer: O Banco Inter é o 1º banco 100% digital do Brasil e o único a oferecer uma conta totalmente gratuita. Assim estamos fazendo…	54	0		249	319
986310609292623879	BancoInter	2018-04-17 18:29:08	Guilherme Vido	@danielperrone @Bancointer Chama eu rs	0	0		282	588
986309584489984000	BancoInter	2018-04-17 18:25:04	Matheus Teles ?	@danielperrone @Bancointer Vc é fera. Nada mais justo que receber esse presente	0	2		76	560
986306466830274561	BancoInter	2018-04-17 18:12:41	Leandro Portela	Tenho @Bradesco @AloBradesco @bradesco será que recebo algum presente? Pq o @SPFCBancoInter @Bancointer não me dão nada, isso pq indiquei 11 pessoas para abrir conta e que abriram conta! https://t.co/RT6DerTrbG	1	1		190	97
986305993008181248	BancoInter	2018-04-17 18:10:48	Sobrepolítica	@GordoGeek @Bancointer Esperando pela resposta do @Bancointer https://t.co/oYBZFGl2um	0	0		33	752
986305804021256192	BancoInter	2018-04-17 18:10:03	???AdrianoMariano???	@yuktopus @thelobbyboy @Bancointer Meninos, ainda com o Inter? Satisfeitos e operantes? Mandei minha inscrição.	0	1		587	403
986304209371975680	BancoInter	2018-04-17 18:03:42	Bruno F	@clubedopairico @Bancointer vai ter o IPO deles rs	0	1		229	437
986303986184675328	BancoInter	2018-04-17 18:02:49	Clube do Pai Rico	@brunof_andrade @Bancointer pô ... eu tô impressionado com essa taxa !! o.O	0	0		17678	371
986303610026954752	BancoInter	2018-04-17 18:01:19	Danilo nilo	RT @danielperrone: Que presente fantástico eu recebi. Obrigado, @Bancointer pela lembrança e TMJ! #SPFC ?? https://t.co/BCcD5YsXmg	15	0		58	270
986303377448546304	BancoInter	2018-04-17 18:00:24	Bruno F	@clubedopairico @Bancointer Eu acho que o Banco Inter vai crescer rápido no país...	0	0		229	437
986302489610870784	BancoInter	2018-04-17 17:56:52	Clube do Pai Rico	"caramba @Bancointer gostaria de saber qual é a mágica que vocês fazem para oferecer uma taxa de juros tão absurda como a que vocês praticam no cheque especial !

é sério que vocês cobram APENAS 20,45% ao ano ?!?!!? o.O

#nãoépubli !!!

(https://t.co/BEB6hlrdFV)"	3	5		17678	371
986300910392487936	BancoInter	2018-04-17 17:50:36	Adeline Daniele	@Bancointer o site e app de vocês não está funcionando no exterior. Qual a previsão de retorno do sistema? :(	0	0		327	336
986300509035421696	BancoInter	2018-04-17 17:49:00	Fernando Alves	@Bancointer E o Home broker de vcs, sai quando?	0	0		5	55
986293897373634560	BancoInter	2018-04-17 17:22:44	Banco Inter	@leon1269 Olá Leon! Não se preocupe, esse é o nosso objetivo mesmo!	0	1		115287	3200
986292282084163585	BancoInter	2018-04-17 17:16:19	Banco Inter	@corina_lago Olá Cori! Neste caso, orientamos que altere o endereço de entrega de correspondência em seu Internet Banking e informe um endereço onde poderá receber a encomenda.  Acesse: https://t.co/QNdrSXYDJU&gt; Login&gt; Serviços&gt; alterar endereço de correspondência	0	1		115287	3200
986291911962038273	BancoInter	2018-04-17 17:14:50	avante meu tricolor	RT @danielperrone: Que presente fantástico eu recebi. Obrigado, @Bancointer pela lembrança e TMJ! #SPFC ?? https://t.co/BCcD5YsXmg	15	0		647	549
986290453711638530	BancoInter	2018-04-17 17:09:03	Júlio Vinnycius	@PabloDoispontoZ @Bancointer Toda vez que precisei nem chegou a tocar, foram logo atendendo.	0	0		189	56
986290398359445504	BancoInter	2018-04-17 17:08:50	Banco Inter	@eltonJoan Olá Elton! Poderia nos chamar na DM? Vamos te ajudar com este caso.	0	1		115287	3200
986289370482307072	BancoInter	2018-04-17 17:04:44	Thiago Almeida	@danielperrone @Bancointer Quanta inveja ???	0	0		47	110
