	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986733677752156160	banco do brasil	2018-04-18 22:30:16	Connekt	"Estão abertas 10 novas vagas para Analista de Desenvolvimento no Itaú em São Paulo/SP! Trabalhe no maior banco privado do Brasil.

Acesse: https://t.co/xY216a2usY https://t.co/mJTjVXWWNC"	0	0		3	31
986733029401006080	banco do brasil	2018-04-18 22:27:41	Folha do Bico	ANANÁS: Saques são normalizados em agência do Banco do Brasil - https://t.co/lZPUgZDUCq	0	0		1057	0
986731700016353280	banco do brasil	2018-04-18 22:22:24	Charles Alexandre	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	27	0		3011	709
986731276861362176	banco do brasil	2018-04-18 22:20:43	Eu te Amo Inter ??	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	27	0		820	1208
986730894080782339	banco do brasil	2018-04-18 22:19:12	Sarah	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		849	628
986730562500079620	banco do brasil	2018-04-18 22:17:53	Vinicius Siqueira	@CruzWladimi @FoxSportsBrasil 3 Brasileiros, 1 Copa do Brasil, 1 Libertadores, 1 Mundial fora os Paulistas... Ele deve ter uma inveja danada mesmo... Flamengo tá bom de virar banco tem dinheiro mais não tem time!!!	0	0		14	87
986730178394148864	banco do brasil	2018-04-18 22:16:21	branca azedinha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		393	102
986729873786966016	banco do brasil	2018-04-18 22:15:09	Connekt	"Estão abertas 8 novas vagas para Analista de Operações de Telecom TI (Júnior) no Itaú em Mogi Mirim/SP! Trabalhe no maior banco privado do Brasil.

Acesse: https://t.co/XAES16Y4Vy https://t.co/yV0H1ibDmx"	0	0		3	31
986729744300421120	banco do brasil	2018-04-18 22:14:38	Leth ?	Fui olhar os comentários sobre o edital do concurso do Banco do Brasil, me deu foi desânimo	0	0		139	252
986729501001506821	banco do brasil	2018-04-18 22:13:40	Juliane com e de exu	@BancodoBrasil oi banco do brasil ainda estou solteira ou seja disponível pra você me mimar beijos	0	0		35338	910
986728848099303425	banco do brasil	2018-04-18 22:11:04	igrdx	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		2717	1997
986728817510244353	banco do brasil	2018-04-18 22:10:57	Kamila	Interessante que agora o login com digital tá funcionando no banco do Brasil	0	0		57	57
986728527105089536	banco do brasil	2018-04-18 22:09:48	CHARLES.CRF	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		1157	1125
986727707303178240	banco do brasil	2018-04-18 22:06:32	B2 Trading Club	Banco do Brics e BNDES fazem 1º desembolso conjunto para projetos no Brasil https://t.co/raFAPtqO6m https://t.co/sP3oaLKKGt	0	0		27	74
986726653886980097	banco do brasil	2018-04-18 22:02:21	moniq	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		3925	59
986726136389521409	banco do brasil	2018-04-18 22:00:18	Connekt	"O maior banco privado do Brasil abriu 3 novas vagas para Gerente de Relacionamento PF em Porto Alegre/RS. Venha trabalhar no Itaú Unibanco!

Acesse: https://t.co/WEkd7qj2mt https://t.co/vRHUFrZp5A"	0	0		3	31
986726074108166144	banco do brasil	2018-04-18 22:00:03	CSJT	? Aprovados em concurso do Banco do Brasil têm pedido negado para serem convocados ? https://t.co/phDuYlh63w https://t.co/Cnult9Mi5m	0	0		12552	124
986726010870738944	banco do brasil	2018-04-18 21:59:48	Manuelacet	Alguém sabe como conseguir ver a fatura do Banco do Brasil pelo site? Pq aquela merda e bosta é a mesma coisa	0	2	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='f207b85be9f1513e', url='https://api.twitter.com/1.1/geo/id/f207b85be9f1513e.json', place_type='city', name='Recife', full_name='Recife, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-35.019805, -8.157554], [-34.858893, -8.157554], [-34.858893, -7.929652], [-35.019805, -7.929652]]]), attributes={})	621	475
986725999013515264	banco do brasil	2018-04-18 21:59:45	yax	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		717	525
986725839193739264	banco do brasil	2018-04-18 21:59:07	Izzie	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		143	445
986725789533114368	banco do brasil	2018-04-18 21:58:55	Uchiha Pedro	Gostei de um vídeo @YouTube https://t.co/Qa2fj7Ef4K MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		41	201
986725547307827201	banco do brasil	2018-04-18 21:57:57	Guria Colorada ??	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	27	0		485	256
986725434946736128	banco do brasil	2018-04-18 21:57:30	Erick Barbosa	I'm at Banco do Brasil BR in Macapá, AP https://t.co/DaZPPG9ZiO	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='e9ea1f1600a66684', url='https://api.twitter.com/1.1/geo/id/e9ea1f1600a66684.json', place_type='city', name='Macapá', full_name='Macapá, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-51.492501, -0.088875], [-49.894431, -0.088875], [-49.894431, 1.262232], [-51.492501, 1.262232]]]), attributes={})	221	322
986725370459238401	banco do brasil	2018-04-18 21:57:15	Marcus Vinicius Dias	Um dos motivos que vc não consegue pegar um dinheiro emprestado no banco para ampliar seu botequim, reformar sua casa, pagar uma faculdade ou simplesmente passear com sua família é porque o governo pega tudo, e não te sobra nada... https://t.co/FtIGOUqj2L	0	0		193	626
986725245137641472	banco do brasil	2018-04-18 21:56:45	josias alves	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		990	949
986724212713906176	banco do brasil	2018-04-18 21:52:39	Xande	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		1396	378
986724207865352198	banco do brasil	2018-04-18 21:52:38	Marcus Rocha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		208	278
986724079498612736	banco do brasil	2018-04-18 21:52:07	Tiago Botini … … … … … … … … … … … … … … …	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		7215	5239
986723481898364928	banco do brasil	2018-04-18 21:49:45	Cah, the hedgehog ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		100	516
986723327422148610	banco do brasil	2018-04-18 21:49:08	Silmara	Hoje eu perdi 2 horas pra nada naquela merda do Banco do Brasil	0	0		631	341
986723211319660546	banco do brasil	2018-04-18 21:48:40	magavilhosa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		456	532
986723003257049088	banco do brasil	2018-04-18 21:47:51	lay ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		12335	11229
986722854359191552	banco do brasil	2018-04-18 21:47:15	dayane	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		2563	556
986722325650341888	banco do brasil	2018-04-18 21:45:09	Connekt	"Trabalhe no maior banco privado do Brasil: estão abertas 3 novas vagas para Gerente de Relacionamento Empresas no Itaú Unibanco, em Porto Alegre/RS!

Acesse: https://t.co/2LZatMPnFo https://t.co/7KqUuILzhD"	0	0		3	31
986722154464120834	banco do brasil	2018-04-18 21:44:28	Carlos W S Souza	"Olha a inflação de 1.75 do governo .

Fonte: Banco Mundial

""O Brasil tem a maior carga tributária do mundo, para pagar a
MAIOR CORRUPÇÃO DO MUNDO""

Tributos no Brasil -  uma vergonha!!!... https://t.co/4J9l3tPBYR"	0	0		257	471
986722137829445642	banco do brasil	2018-04-18 21:44:24	William Bassani ??	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	27	0		1718	509
986721564879196160	banco do brasil	2018-04-18 21:42:08	Marcelo Queiroz	I'm at Banco do Brasil (Ag 3253-0) in Fortaleza, Ceará https://t.co/yPz7btue1w	0	0		54	215
986721264663326720	banco do brasil	2018-04-18 21:40:56	Felipe Gaiga	#agronomiaUNIFEOB — participando de Pré-Agrishow - Unifeob E Banco do Brasil	0	0		139	269
986721121172156423	banco do brasil	2018-04-18 21:40:22	VG $2	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		665	50
986720606719758336	banco do brasil	2018-04-18 21:38:19	Lavinias	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		125	419
986720271326466054	banco do brasil	2018-04-18 21:36:59	Paulinho	@Rodolf0liveira @nubank Passei 8 meses usando um Visa do Banco do Brasil e um American Express, até que me aceitaram e cancelei os dois kkkk, tem que ter paciência velho.	0	1		107	403
986719880018911233	banco do brasil	2018-04-18 21:35:26	Gusmao Al F	EX Presidente do Banco Central confirma que Dilma levou o Brasil a pior recessão da história - Jornal do Pais https://t.co/5Dxbk4WBK4	0	0		35	25
986718527288692739	banco do brasil	2018-04-18 21:30:03	TV PUC-Rio	O diretor do Banco Central do Brasil conta como notícias falsas abalam o mercado financeiro.  https://t.co/zCiYfeqpAC	0	0		1153	611
986718098077224960	banco do brasil	2018-04-18 21:28:21	Konata	amanhã vou no banco do brasil entregar meu formulário de portabilidade de salário, cansei de ser trouxa	0	0		136	193
986717910587539456	banco do brasil	2018-04-18 21:27:36	Mah	mano banco do brasil é um lixo meu deus	0	0		363	250
986717885253980160	banco do brasil	2018-04-18 21:27:30	João Augusto	"""Confirmada a terceira temporada de Lá Casa de Papel"". 
Boatos indicam que vão assaltar o Banco do Brasil.."	0	0		73	62
986717786343919616	banco do brasil	2018-04-18 21:27:07	a+querida?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		393	239
986717042299547649	banco do brasil	2018-04-18 21:24:09	ruby	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		63	73
986716964046467072	banco do brasil	2018-04-18 21:23:51	Karina	Me sinto andando no campo minado essas horas perto do banco do Brasil, tu consegue ouvir os cocos dos pássaros caindo no chão	0	1		296	262
986716573816762371	banco do brasil	2018-04-18 21:22:18	ß?anqu?nha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		44	178
986715936999792641	banco do brasil	2018-04-18 21:19:46	paola	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		672	154
986715735471853569	banco do brasil	2018-04-18 21:18:58	edijane raimundo	Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/DvWaHDpvJz	0	0		658	836
986714665001607170	banco do brasil	2018-04-18 21:14:43	The Runyt Movies	Concurso Banco do Brasil | Conhecimentos Bancários | Mercado de Câmbio | prof. Cid Roberto https://t.co/dyu0OO1phu https://t.co/Y0z091rnbQ	0	0		1231	5
986713341417742338	banco do brasil	2018-04-18 21:09:27	Vinícius César	"RT @ramosbrunow: terceira temporada de La Casa de Papel vai ser em São Paulo e eles vão assaltar o Banco Do Brasil

Os bandido vão mudar tu…"	13	0		117	284
986712596924502016	banco do brasil	2018-04-18 21:06:29	Marko Ourisso	Notícia importante: o Banco do Brasil, Bradesco, Itaú e Santander - bancos rivais da Caixa - reduziram suas taxas de juros para CRÉDITO IMOBILIÁRIO, facilitando o financiamento de imóveis. Fique atento corretor, pois o... https://t.co/OORSbTaAhj	0	0		115	1126
986711883536388097	banco do brasil	2018-04-18 21:03:39	Damásio Porto Alegre	"Você viu? O edital para Escriturário do Banco do Brasil foi publicado!
Elaboramos um curso específico e online com aulas bônus.
Comece já seus estudos e esteja mais próximo de conquistar a aprovação.
A prova será realizada dia 13 MAIO. ? https://t.co/SiTYjFec8n https://t.co/ha9rXVHbxu"	0	0		1805	620
986711880390586369	banco do brasil	2018-04-18 21:03:39	damasioriogrande	"Você viu? O edital para Escriturário do Banco do Brasil foi publicado!
Elaboramos um curso específico e online com aulas bônus.
Comece já seus estudos e esteja mais próximo de conquistar a aprovação.
A prova será realizada dia 13 MAIO. ? https://t.co/4QDmJgqu8T https://t.co/mXmyFiFKTi"	0	0		575	32
986711798593224704	banco do brasil	2018-04-18 21:03:19	ilovebruxarias (+18)	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		194	352
986711085502943232	banco do brasil	2018-04-18 21:00:29	Jonas Oliveira	"RT @ramosbrunow: terceira temporada de La Casa de Papel vai ser em São Paulo e eles vão assaltar o Banco Do Brasil

Os bandido vão mudar tu…"	13	0		99	1294
986710150072414208	banco do brasil	2018-04-18 20:56:46	Projeto de Investidor	Jovem brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/qmEEdVY3CI	0	0		28	171
986709894677090306	banco do brasil	2018-04-18 20:55:45	INSEA	"OBSERVATÓRIO DA RECICLAGEM QUE AMPLIAR DIÁLOGO COM A CIDADE

Na tarde de hoje (18), integrantes do Observatório da Reciclagem Inclusiva (ORIS) estiveram reunidos com a direção do Centro Cultural Banco do Brasil (CCBB) -... https://t.co/C8kZAvuiXN"	0	0		28	21
986709892848345088	banco do brasil	2018-04-18 20:55:45	Jéssica	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		892	346
986709554711982080	banco do brasil	2018-04-18 20:54:24	Biazinha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		693	432
986709235529670656	banco do brasil	2018-04-18 20:53:08	Axcel Bruzello	"Sou muito juvena powwww! 
Tinha esquecido que o Banco do Brasil fica aberto só até às 16h, fui todo sereninho achando que era igual lotérica, fui de bote legal ?? bizonho"	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='6403b7e96cc202f9', url='https://api.twitter.com/1.1/geo/id/6403b7e96cc202f9.json', place_type='city', name='São José', full_name='São José, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-48.7459849, -27.6418308], [-48.5994473, -27.6418308], [-48.5994473, -27.5232634], [-48.7459849, -27.5232634]]]), attributes={})	82	76
986708971112271872	banco do brasil	2018-04-18 20:52:05	Gabriel Olinda	@ACMilan_Brasil Gattuso tem que botar Suso,Bonaventura(apesar do golaço) no banco. Eles dois em campo é um festival de cruzamentos inútil e jogadas manjadas.	0	1		98	219
986708104279724034	banco do brasil	2018-04-18 20:48:38	C.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		439	299
986707797051166724	banco do brasil	2018-04-18 20:47:25	?	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		90	455
986707004763750400	banco do brasil	2018-04-18 20:44:16	Ótica Occhio Bello	"ÓTICA OCCHIO BELLO a primeira Ótica do BURITIS.
?????
Venha conhecer nossos modelos. 
Av. Professor Mário Werneck 1776 (Em frente ao Banco do Brasil). Tel: 3377-1870"	0	0		104	3
986706830347956227	banco do brasil	2018-04-18 20:43:35	milena	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		475	225
986706457390444544	banco do brasil	2018-04-18 20:42:06	EuclidesFla ???	RT @jovemcientista: No último ano, o Ceará foi o estado que mais inscreveu projetos no #PJC! E o Colégio Militar do Ceará também foi venced…	2	0		39734	4675
986706199889498113	banco do brasil	2018-04-18 20:41:04	AC Milan Brasil	47' Walter Mazzarri expulso do banco do Torino.	0	11		17361	557
986706180578906114	banco do brasil	2018-04-18 20:41:00	Marcella de Miranda	RT @jovemcientista: No último ano, o Ceará foi o estado que mais inscreveu projetos no #PJC! E o Colégio Militar do Ceará também foi venced…	2	0		8992	1233
986705889074778112	banco do brasil	2018-04-18 20:39:50	Acreana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		501	452
986705643477364737	banco do brasil	2018-04-18 20:38:52	João Guimarães	Gostei de um vídeo @YouTube https://t.co/u1IGfvzzHD MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		18	146
986704296346570753	banco do brasil	2018-04-18 20:33:30	Miller	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		268	348
986703650058797058	banco do brasil	2018-04-18 20:30:56	Zeca na direita ?	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	27	0		541	634
986703480021749761	banco do brasil	2018-04-18 20:30:16	me aperta que sai bosta	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		188	244
986701518614261767	banco do brasil	2018-04-18 20:22:28	Jaime Bastos	RT @PMorenoB: EX Presidente do Banco Central confirma que Dilma levou o Brasil a pior recessão da história https://t.co/Go336nxH8A via @Jor…	7	0		96	384
986701424414416896	banco do brasil	2018-04-18 20:22:06	lari	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		1419	969
986700865108107267	banco do brasil	2018-04-18 20:19:52	miss... vanjie	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		257	178
986700800339726336	banco do brasil	2018-04-18 20:19:37	ana clara	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		46	193
986700012955537410	banco do brasil	2018-04-18 20:16:29	Angela Rosane	RT @g1economia: Banco do Brics e BNDES fazem 1º desembolso conjunto para projetos no Brasil https://t.co/J059BeLivZ	1	0		104	530
986699729961660418	banco do brasil	2018-04-18 20:15:22	PrêmioJovemCientista	"No último ano, o Ceará foi o estado que mais inscreveu projetos no #PJC! E o Colégio Militar do Ceará também foi vencedor na categoria Mérito Institucional em 2015! 
?O 29º PJC é do CNPq, em parceria com a Fundação Roberto Marinho, Fundação Grupo Boticário e Banco do Brasil https://t.co/p8UZh9JXwl"	2	4		16438	405
986699383847706624	banco do brasil	2018-04-18 20:13:59	izzie ta infinitaaaaaaa	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		1257	3473
986699156378054656	banco do brasil	2018-04-18 20:13:05	maria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		999	818
986699133540012032	banco do brasil	2018-04-18 20:13:00	Mauro Cezar	Tem gol de quem veio do banco, @RomeluLukaku9: @afcbournemouth 0-2 @ManUtd. Ao vivo na ESPN Brasil, comigo e @_paulo_andrade_ #premierleaguesonaespn	0	27		747295	2248
986698926693679105	banco do brasil	2018-04-18 20:12:10	Rodolfo Menezes	@umadands Chego no Banco do Brasil às 9h50 ? pego café fresquinho e vou embora logo	0	0		65	49
986698380100456448	banco do brasil	2018-04-18 20:10:00	JRgamer?	Gostei de um vídeo @YouTube https://t.co/wSDcCDmYcN MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		620	2708
986698327302565889	banco do brasil	2018-04-18 20:09:47	Emily Moura	RT @IQ360brasil: Apple Pay finalmente desembarcou no Brasil! Se você tem um iPhone e um cartão de crédito do banco Itaú Unibanco já pode te…	2	0		9	91
986698308293885953	banco do brasil	2018-04-18 20:09:43	Tribuna do Sertão	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil para parques eólicos https://t.co/VvI3jkK70s	0	0		733	314
986698297787277320	banco do brasil	2018-04-18 20:09:40	Tribuna do Agreste	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil para parques eólicos https://t.co/h8vvgmpVTX	0	0		1422	1577
986697858417033216	banco do brasil	2018-04-18 20:07:56	Tribuna do Sertão	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil https://t.co/oQGhqUwypr	0	0		733	314
986697847100846082	banco do brasil	2018-04-18 20:07:53	Tribuna do Agreste	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil https://t.co/If2bHyvFzx	0	0		1422	1577
986697523090862080	banco do brasil	2018-04-18 20:06:36	Gio?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		605	155
986697444451848195	banco do brasil	2018-04-18 20:06:17	yoyozilda	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		272	343
986697023289221120	banco do brasil	2018-04-18 20:04:36	a tal da bugarin ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		376	371
986696724696662017	banco do brasil	2018-04-18 20:03:25	Letícia	Saco o banco do Brasil me incomodando	0	0		1042	594
986696141931556864	banco do brasil	2018-04-18 20:01:06	Beatriz	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		294	220
986694703813922817	banco do brasil	2018-04-18 19:55:23	fagui	@GalaMexicano se tivesse uma conta no banco do brasil seria mais facil. mas tá na mão.	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='894146230dd1d42d', url='https://api.twitter.com/1.1/geo/id/894146230dd1d42d.json', place_type='city', name='Porto Alegre', full_name='Porto Alegre, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-51.3061478, -30.2688069], [-51.012471, -30.2688069], [-51.012471, -29.9308654], [-51.3061478, -29.9308654]]]), attributes={})	1303	224
986694190192087040	banco do brasil	2018-04-18 19:53:21	carmem_piani	RT @PMorenoB: EX Presidente do Banco Central confirma que Dilma levou o Brasil a pior recessão da história https://t.co/Go336nxH8A via @Jor…	7	0		318	238
986694054292414466	banco do brasil	2018-04-18 19:52:49	altino  correia	"Estudante universitário morto a facadas nos Estados Unidos ! Leia no Diário de Pernambuco:
Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil. https://t.co/xo8srLPC1h via @DiarioPE"	0	0		1097	242
986693558618001408	banco do brasil	2018-04-18 19:50:50	Carlossss	"RT @ApaquePE: É tempo de solidariedade. Vamos ajudar nossos irmãos de Bodocó, que sofreu com as fortes chuvas. 

Doações para os desabrigad…"	12	0		392	452
986693325599145986	banco do brasil	2018-04-18 19:49:55	Rebeca Maxsuana	Nos meus sonhos eróticos os funcionários do banco do Brasil pegam fogo juntos com o banco	0	0		50	36
986692839433232384	banco do brasil	2018-04-18 19:47:59	giovanna freitas	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		528	262
986692592518795266	banco do brasil	2018-04-18 19:47:00	Icaro Gadelha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		287	757
986692492006494211	banco do brasil	2018-04-18 19:46:36	Laiza Castro	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		1495	1263
986692483626258434	banco do brasil	2018-04-18 19:46:34	Nephilim? ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		15561	14085
986692339413463040	banco do brasil	2018-04-18 19:46:00	maah	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		1838	1405
986691728009768961	banco do brasil	2018-04-18 19:43:34	pam perdida em cachos	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12194	0		4709	3877
986691390653583362	banco do brasil	2018-04-18 19:42:14	G1 - Economia	Banco do Brics e BNDES fazem 1º desembolso conjunto para projetos no Brasil https://t.co/J059BeLivZ	1	1		181773	1
986691385444241409	banco do brasil	2018-04-18 19:42:12	strip-tease emocional	dinheiro; conta corrente:775334  banco do brasil ag:8463 https://t.co/PnaOKPLgfZ	0	4		179	463
986691336156958720	banco do brasil	2018-04-18 19:42:01	wgate arouca	Banco do Brics e BNDES fazem 1º desembolso conjunto para projetos no Brasil https://t.co/0qkeOP5TTe	0	0		4	0
986691023995854849	banco do brasil	2018-04-18 19:40:46	liamar ?	"RT @ChogiwaStore: (?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pa…"	4	0		38	258
986690655606001664	banco do brasil	2018-04-18 19:39:18	Gustavo Bittencourt	@Bancointer boa tarde. Não estou conseguindo pagar os boletos do Banco Inter no Banco do Brasil para depositar na minha conta. Vocês tem alguma ideia do que pode ser? https://t.co/yD38Veaj8v	0	0		35	284
