	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
27369	986594657810468871	itau	2018-04-18 13:17:51	Paulo Sérgio	Alô @itau preciso que entrem em contato comigo via DM	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='c44302d542084bfe', url='https://api.twitter.com/1.1/geo/id/c44302d542084bfe.json', place_type='city', name='Florianópolis', full_name='Florianópolis, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-48.6103127, -27.8389356], [-48.3474853, -27.8389356], [-48.3474853, -27.3804458], [-48.6103127, -27.3804458]]]), attributes={})	201.0	447.0	itau	itau	1
27376	986593778575212545	itau	2018-04-18 13:14:21	Paulo Brito	@itau ter q ir na agência para habilitar a porcaria do itoken é o fim da picada. preciso fazer uma transferência urgente, aí tenho q sair do trabalho pra ir no banco resolver isso. vou perder quase 1 hora só por causa disto. lamentável!	0.0	0.0		448.0	182.0	itau	itau	1
27377	986593296045756416	itau	2018-04-18 13:12:26	camis	@shinjitriste @itau A minha também é digital, até o dia que criaram um cartão de crédito que eu nunca solicitei e começaram a tirar dinheiro da minha conta pra pagar esse cartão	0.0	0.0		331.0	141.0	itau	shinjitriste itau	2
27378	986593041191456768	itau	2018-04-18 13:11:25	Rick & Marcus	@imcamisss @itau Minha motivação pra ter conta no Itaú é pq minha conta é digital então 0% de taxa de uso	0.0	0.0		21.0	41.0	itau	imcamisss itau	2
27382	986592669118984192	itau	2018-04-18 13:09:56	Marcelo Leão	@CazuzaSouza1 @felipeneto A exceção não é a regra, isso acontece com uma mínima parcela, Itaú, Oi e etc	0.0	0.0		23.0	37.0	itau	cazuzasouza1 felipeneto	2
27389	986591966715699202	itau	2018-04-18 13:07:09	Paulo Brito	como eu odeio a bosta do @itau. banco digital na casa do chapéu! tudo precisa ir na agência resolver. ainda bem q estou saindo desta porcaria.	0.0	0.0		448.0	182.0	itau	itau	1
27401	986590883868012544	itau	2018-04-18 13:02:51	Mariana Costa	@projSalvaCao @alesie Vcs podem informar o número do banco Itaú pq outro dia eu tentei transferir pra conta de vcs e o $ voltou.	0.0	0.0		302.0	123.0	itau	projsalvacao alesie	2
27402	986590540459331584	itau	2018-04-18 13:01:29	Anjinho	RT @cahstring: adorei a dua lipa na frente do itaú da paulista indo pra augusta https://t.co/KQpQLwRtXV	1.0	0.0		760.0	715.0	itau	cahstring	1
27410	986589810092597255	itau	2018-04-18 12:58:35	carolita	adorei a dua lipa na frente do itaú da paulista indo pra augusta https://t.co/KQpQLwRtXV	1.0	16.0		1628.0	922.0	itau		0
27411	986589668782366720	itau	2018-04-18 12:58:01	Joubert RedRat	@santander_br Os aplicativos financeiros eu só baixo direto do Google Play, sendo eles o seu, do @itau, @nubank e @EbanxBR e por ser Engenheiro de TI voltado para segurança, acho meio óbvio eu não usar apks de fontes desconhecidas para coisas críticas como operações bancárias. https://t.co/GrVMd3N7EZ	0.0	1.0		67.0	271.0	itau	santander_br itau, nubank ebanxbr	4
27413	986589306109222913	itau	2018-04-18 12:56:35	Nery	@itau Tive que mudar de banco por causa do meu trabalho, mas sempre amei ser do Itaú! ?	0.0	0.0		270.0	363.0	itau	itau	1
27414	986589302741196807	itau	2018-04-18 12:56:34	Sr Wilson	"ITAÚ-&gt; HUCK 
ITAÚ-&gt; MARINA
HUCK -&gt; J.BARBOSA
MARINA &lt;&gt; BARBOSA
Seria só uma consequência,
Porém tem o Serra com as cordinhas nas mãos ainda!
@cynaramenezes"	0.0	0.0		213.0	285.0	itau	cynaramenezes	1
27415	986589019881508864	itau	2018-04-18 12:55:26	My	I'm at Banco Itaú in Nova Iguaçu, Rio De Janeiro https://t.co/xLtKbKFR9I	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='4029837e46e8e369', url='https://api.twitter.com/1.1/geo/id/4029837e46e8e369.json', place_type='city', name='Nova Iguaçu', full_name='Nova Iguaçu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.681932, -22.865838], [-43.366801, -22.865838], [-43.366801, -22.527218], [-43.681932, -22.527218]]]), attributes={})	343.0	323.0	itau		0
27417	986588627458314240	itau	2018-04-18 12:53:53	Gabi do guaraná na perna	@itau Já tentei nos dois.	0.0	0.0		8898.0	1588.0	itau	itau	1
27422	986588408742137856	itau	2018-04-18 12:53:01	Nadja	@itau Obrigada Itaú!!!!!??	0.0	0.0		2182.0	108.0	itau	itau	1
27434	986587064534781952	itau	2018-04-18 12:47:40	? Sattler ? #4dias	@itau Exclusivamente salário já que a empresa pediu pra ser esse.	0.0	0.0		447.0	135.0	itau	itau	1
27439	986586853347389440	itau	2018-04-18 12:46:50	Nery	quero meu Itaú de volta porra ?	0.0	1.0		270.0	363.0	itau		0
27440	986586793754669058	itau	2018-04-18 12:46:36	Giu	I'm at Itaú - @itau in Nova Iguaçu, Rio de Janeiro https://t.co/MpDEUoVWgD	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='4029837e46e8e369', url='https://api.twitter.com/1.1/geo/id/4029837e46e8e369.json', place_type='city', name='Nova Iguaçu', full_name='Nova Iguaçu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.681932, -22.865838], [-43.366801, -22.865838], [-43.366801, -22.527218], [-43.681932, -22.527218]]]), attributes={})	1222.0	780.0	itau	itau	1
27442	986586687903031296	itau	2018-04-18 12:46:10	Denver	@PatyMSattler @itau se não tiver jeito pede pra eles mandarem mesmo.. se não teu cartão fica la até tu poder pegar	0.0	1.0		4129.0	4494.0	itau	patymsattler itau	2
27448	986586156304355328	itau	2018-04-18 12:44:04	Gabi do guaraná na perna	"@itau Eu sei que é possível, sempre fiz, mas de um tempo pra cá não rola. Aparece uma mensagem dizendo ""não foi possível realizar, tente novamente mais tarde"". Já tentei pro Banco do brasil e santander :("	0.0	0.0		8898.0	1588.0	itau	itau	1
27449	986586130756882432	itau	2018-04-18 12:43:58	? Sattler ? #4dias	@Ronald_Senna @itau Foda! Me pediram pra buscar quando ficasse pronto. Mas lembrei desse detalhe de horário né. Entro na faculdade quando o banco tá abrindo e saio 2h depois do fechamento dele. Tá uma questão de vida quase, escolher se faltou aula pra pegar ou arranjo jeito de me mandarem..	0.0	1.0		447.0	135.0	itau	ronald_senna itau	2
27450	986586029296701440	itau	2018-04-18 12:43:33	Brava Comunicação	Clientes Itaú Unibanco podem usar o Apple Pay como meio de pagamento no Pão de Açúcar. Iniciativa com o banco reforça conjunto de estratégias digitais para aprimorar a experiência de compras nas lojas da rede https://t.co/HuTBeMATgM https://t.co/ZdiDMfaepT	0.0	2.0		4452.0	1064.0	itau		0
27451	986585767702093826	itau	2018-04-18 12:42:31	Denver	@PatyMSattler @itau se fosse conta corrente eles te mandavam	0.0	1.0		4129.0	4494.0	itau	patymsattler itau	2
27453	986585599858696192	itau	2018-04-18 12:41:51	Keila Borges	@itau conta de e-mail Keila.borges31@hotmail.com Keila.borges@tecnomagic.com.br	0.0	0.0		9.0	49.0	itau	itau hotmail.com tecnomagic.com.br	3
27455	986585422099812352	itau	2018-04-18 12:41:09	Nadja	Vocês viajados: eu consigo acessar por exemplo o internet banking Bradesco/Itaú fora do Brasil?? Dá pra fazer transação como se eu tivesse aqui??! ME AJUDA CARAS	0.0	1.0		2182.0	108.0	itau		0
27458	986585186220507136	itau	2018-04-18 12:40:12	? Sattler ? #4dias	Alou @itau , como faço para pegar meu cartão de conta salário se pego 10h na faculdade e só saio 18h do estágio?	0.0	1.0		447.0	135.0	itau	itau	1
27461	986585023972245504	itau	2018-04-18 12:39:34	Keila Borges	"@itau Confirme conversamos, segue dados.
Ag 8792
Gerente empresa Gerson Nascimento.Meu contato. 11-98160-6556.Gerente informa não ler os emails dos clientes, por ter meta de venda produtos para vender.Entendo Q um gerente tenha Q atender às demandas dos clientes,e não vender prod"	0.0	0.0		9.0	49.0	itau	itau	1
27464	986584891545538560	itau	2018-04-18 12:39:02	Ah, aquele cara	@itau Mas bem que vocês poderiam tirar minha anuidade do cartão platinum,  né? Fazer uma graça prum cliente de décadas!	0.0	0.0		811.0	516.0	itau	itau	1
27469	986584559327342592	itau	2018-04-18 12:37:43	Brazil, I'm devastated	@fvguima se o itaú diz que é 30h pq é 24h no online e 6h na agência...	0.0	3.0		26.0	87.0	itau	fvguima	1
27471	986584461642031105	itau	2018-04-18 12:37:20	Ah, aquele cara	"@itau Passou, foi um distúrbio! 
Agora amo vocês!"	0.0	0.0		811.0	516.0	itau	itau	1
27473	986584304410034177	itau	2018-04-18 12:36:42	Rádio Cidade Sumé	Parceria entre Prefeitura de São José dos Cordeiros e Itaú garante mais de 600 livros infantis para crianças cordeirenses | 95 FM SUMÉ https://t.co/QK40JhEQSQ	0.0	0.0		3184.0	2159.0	itau		0
27474	986583902423863296	itau	2018-04-18 12:35:06	MadiaMarketingSchool	Francisco Madia conta a história da ocasião em que realizou um processo de seleção de agências para cuidar do marketing do Itaú, em 1971, no sétimo episódio da franquia On The Road: https://t.co/vdc8noFqug	0.0	0.0		649.0	251.0	itau		0
27477	986583831917588480	itau	2018-04-18 12:34:50	Keila Borges	@itau Perfeitamente!	0.0	0.0		9.0	49.0	itau	itau	1
27483	986583284737040384	itau	2018-04-18 12:32:39	Gabi do guaraná na perna	@whatevercamila @itau Nenhum tipo de transferencia pra outros bancos! só consigo passar dinheiro de itau pra itau :(	0.0	1.0		8898.0	1588.0	itau	whatevercamila itau	2
27485	986582932444925952	itau	2018-04-18 12:31:15	Jtx	RT @dragaonegro75: @RAgapto @marcelonaranjo Se eu fosse a cobra metia um processo no Itaú.	1.0	0.0		707.0	644.0	itau	dragaonegro75: ragapto marcelonaranjo	3
27486	986582842418323456	itau	2018-04-18 12:30:54	biel	@JH0WXD eu abri uma conta no Inter pra por RP jow, é só digital saporra, se n paga anuidade, ai pra outras coisas uso um master do itau	0.0	0.0		239.0	402.0	itau	jh0wxd	1
27488	986582732921884672	itau	2018-04-18 12:30:28	Camila Nogueira	@gabibianco @itau TED ñ rola?	0.0	0.0		93.0	204.0	itau	gabibianco itau	2
27490	986582633407832064	itau	2018-04-18 12:30:04	camis	Não sei qual a merda que tenho na cabeça pra ainda ter conta no @itau	0.0	0.0		331.0	141.0	itau	itau	1
27491	986582569583087617	itau	2018-04-18 12:29:49	Gabi do guaraná na perna	@itau bom dia amigos! não consigo fazer doc pra outros bancos via app (uso iOS, tá atualizado)	0.0	0.0		8898.0	1588.0	itau	itau	1
27494	986581821184970752	itau	2018-04-18 12:26:50	tiago	O Apple Pay demora décadas pra chegar ao Brasil e quando chega, vem exclusivo pro Itaú ? assim é difícil	0.0	1.0		626.0	1059.0	itau		0
27499	986581407001665536	itau	2018-04-18 12:25:11	Jubiluli	adoro essa musiquinha do comercial do itau do apple pay porém odeio essa parceria	0.0	1.0		251.0	323.0	itau		0
27509	986580276234072064	itau	2018-04-18 12:20:42	Ah, aquele cara	"“Você recomenda o Itaú?!”

Não, descasquei e despiroquei eloquentemente sobre o porquê.

Logo depois esses filhos das mães liberaram tudo pra mim.

Tenho um relacionamento abusivo com meu banco."	0.0	0.0		811.0	516.0	itau		0
27511	986580229513728000	itau	2018-04-18 12:20:31	Jonas Medeiros	@itau mandei em. ?	0.0	0.0		2627.0	571.0	itau	itau	1
27518	986579423758561280	itau	2018-04-18 12:17:19	VAGAS.com.br	Vagas p/ PROGRAMA DE ESTÁGIO - ITAÚ UNIBANCO - Itaú Unibanco - Primeiro de Maio/PR - https://t.co/EdNVlUS7Zm	0.0	0.0		6349.0	40.0	itau		0
27521	986579092945473536	itau	2018-04-18 12:16:00	avelã?	@wxmiah ave maria parece itaú, feito p mim	0.0	1.0		136.0	382.0	itau	wxmiah	1
27528	986578455478390784	itau	2018-04-18 12:13:28	CJoficial.com.br	"Hoje tem stand up comedy no Itaú Power Shopping e claro que eu estarei lá. E o melhor: é na faixa, free, liberado, ""de grátis"", open riso. Então não vai dar bobeira! Espero todo mundo lá! #itaupowershopping #cjoficialcj #standup #humor #openriso #happyhour https://t.co/ukjq1LeDYF"	6.0	27.0		49749.0	2328.0	itau		0
27531	986577805596086272	itau	2018-04-18 12:10:53	Francisco Monteiro	@itau como vai ser?	0.0	0.0		97.0	432.0	itau	itau	1
27532	986577330272391168	itau	2018-04-18 12:08:59	VAGAS.com.br	Vagas p/ PROGRAMA DE ESTÁGIO - ITAÚ UNIBANCO - Itaú Unibanco - Mangueirinha/PR - https://t.co/bJSeOtWJ6y	0.0	0.0		6349.0	40.0	itau		0
27535	986576842919415810	itau	2018-04-18 12:07:03	#Taicão	@miltonjung mais uma pra vc Milton. o Paraná Bco que tá fazendo a maior propaganda pra consignados, acabo de consultar: taxa final 2,0% am. BB tá praticando 1,62%, e me ofereceramn do Bco Itaú dia desses 1,4% am. esse pra portabilidade. meio mentiroso esse. fui consultar. eng	0.0	0.0		162.0	147.0	itau	miltonjung	1
27540	986576501272469504	itau	2018-04-18 12:05:42	Juliana ?	Mais um dia ???? (@ Itaú - @itau in Nilópolis, RJ) https://t.co/rGp8EQ0UPH	0.0	1.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='abbb45debbf38127', url='https://api.twitter.com/1.1/geo/id/abbb45debbf38127.json', place_type='city', name='Nilópolis', full_name='Nilópolis, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.469372, -22.848515], [-43.390788, -22.848515], [-43.390788, -22.791609], [-43.469372, -22.791609]]]), attributes={})	107.0	125.0	itau	itau	1
27544	986575650889916416	itau	2018-04-18 12:02:19	Jorge Leite	RT @DiarioDoRio: O Pão de Açúcar é a primeira rede varejista do país a aceitar o Apple Pay como meio de pagamento. A funcionalidade chegou…	1.0	0.0		922.0	2317.0	itau	diariodorio	1
27545	986575572175384577	itau	2018-04-18 12:02:00	Jorge Leite	RT @fabriciotelecom: Android é o celular mais usado no mundo. Mas o Itaú lança o Apple pay. https://t.co/L97AVw7vy2	1.0	0.0		922.0	2317.0	itau	fabriciotelecom	1
27546	986575538688020480	itau	2018-04-18 12:01:52	Jorge Leite	"RT @FFaccion: @itau Apple pay funcionado né? E quanto ao Samsung pay? Sou cliente há anos! E até agora nada :(
Estou usando um cartão de cr…"	1.0	0.0		922.0	2317.0	itau	ffaccion: itau	2
27547	986575396421464064	itau	2018-04-18 12:01:18	rebeca de holanda	@itau obrigada :) vou ligar  lá	0.0	0.0		3.0	28.0	itau	itau	1
27555	986574469127864320	itau	2018-04-18 11:57:37	VAGAS.com.br	Vagas p/ PROGRAMA DE ESTÁGIO - ITAÚ UNIBANCO - Itaú Unibanco - Paragominas/PA - https://t.co/rWz67TKDEX	0.0	0.0		6349.0	40.0	itau		0
27557	986574363804815360	itau	2018-04-18 11:57:12	rebeca de holanda	@itau cartão de débito... não tinha dinheiro lá, por isso não cancelei ainda kkk	0.0	0.0		3.0	28.0	itau	itau	1
27567	986573166326755329	itau	2018-04-18 11:52:27	rebeca de holanda	@itau oi... tem como solicitar um novo cartão pelo app? o meu foi furtado...	0.0	0.0		3.0	28.0	itau	itau	1
27571	986572646052712448	itau	2018-04-18 11:50:23	Francisco Monteiro	@itau obrigado por ficarem quieto e não me ajudarem	0.0	0.0		97.0	432.0	itau	itau	1
27576	986572150495678464	itau	2018-04-18 11:48:24	Muda Brasil!	"Quem manda no Brasil? ""Quase 80% das operações de crédito no Brasil estão nas mãos de quatro bancos""! Itaú, Bradesco, BB e CEF!"	0.0	0.0		1859.0	39.0	itau		0
27577	986572066215419905	itau	2018-04-18 11:48:04	VAGAS.com.br	Vagas p/ PROGRAMA DE ESTÁGIO - ITAÚ UNIBANCO - Itaú Unibanco - Maracanaú/CE - https://t.co/I0y33r0zPm	0.0	0.0		6349.0	40.0	itau		0
27584	986571039999131650	itau	2018-04-18 11:44:00	Pati	"Alô, @itau!

Já está na hora de liberar pelo app as mesmas funções existentes pelo computador, hein?

Não estou conseguindo concluir meu imposto de renda porque estou sem acesso no computador, isso não é nada prático nem ""digITAU""."	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='91f818a4abfb1d4d', url='https://api.twitter.com/1.1/geo/id/91f818a4abfb1d4d.json', place_type='city', name='Foz do Iguaçu', full_name='Foz do Iguaçu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-54.619501, -25.695489], [-54.294691, -25.695489], [-54.294691, -25.212313], [-54.619501, -25.212313]]]), attributes={})	395.0	524.0	itau	itau	1
27585	986570908801359872	itau	2018-04-18 11:43:28	MLulu2021	"@itau Tudo desabilitado conforme sugestão e problema persiste. Realmente não sei mais o que fazer. Computador funcionando perfeitamente com os demais aplicativos, inclusive "" pesados"". Quero o meu "" conforto"" de volta ! Se não, acho melhor desistir do Itaú. https://t.co/aZ0EziUc6i"	0.0	0.0		11.0	72.0	itau	itau	1
27591	986569711335985152	itau	2018-04-18 11:38:43	carolinE	@itau eu q pergunto: o q está ocorrendo? não aparece nenhuma mensagem, o app simplesmente fecha sozinho! eu tentei pagar pelo banking mas na hora da validação do itoken, expira pela demora do processamento	0.0	0.0		583.0	426.0	itau	itau	1
27593	986569430481231872	itau	2018-04-18 11:37:36	VAGAS.com.br	Vagas p/ PROGRAMA DE ESTÁGIO - ITAÚ UNIBANCO - Itaú Unibanco - Maracanaú/CE - https://t.co/9ldewycs4H	0.0	0.0		6349.0	40.0	itau		0
27599	986569040004046848	itau	2018-04-18 11:36:03	Janus Investimentos	#IRB tem recomendação elevada pelo Itaú e upside chega a 17%! https://t.co/CEl9qapdUd	0.0	1.0		10868.0	6559.0	itau		0
27602	986568128976039936	itau	2018-04-18 11:32:26	carolinE	to tentando pagar um boleto pelo app desde as 4h e nada pelo amor de deus nao me arrasa nao @itau	0.0	0.0		583.0	426.0	itau	itau	1
27603	986568111297105922	itau	2018-04-18 11:32:21	andré pilgrim	eu gosto de animais e tal mas um bicho que me da PAVOR é cobra eu assisti esse vídeo da cobra do Itaú e me veio todo um calafrio como se a alma da cobra estivesse passando pelo meu corpo	0.0	1.0		504.0	293.0	itau		0
27609	986567305978105857	itau	2018-04-18 11:29:09	Yan Oliveira	Gostei de um vídeo @YouTube https://t.co/hMYPCj5wYX DIGITAU: App Itaú	0.0	0.0		289.0	339.0	itau	youtube	1
27610	986567082019049477	itau	2018-04-18 11:28:16	Sérgio Robson	Gostei de um vídeo @YouTube https://t.co/TyoLBW2sVt INTER, 30 motivos para esquecer o BB, ITAÚ e Bradesco	0.0	0.0		80.0	57.0	itau	youtube	1
27611	986567072992956416	itau	2018-04-18 11:28:14	VAGAS.com.br	Vagas p/ PROGRAMA DE ESTÁGIO - ITAÚ UNIBANCO - Itaú Unibanco - Belém/PA - https://t.co/hP4jXLTVmR	0.0	0.0		6349.0	40.0	itau		0
27619	986565326778306560	itau	2018-04-18 11:21:18	luiz daniel willcox	Que casamento..o justiceiro com a ambientalista do itau... https://t.co/frDdZLEXND	0.0	2.0		83.0	442.0	itau		0
27623	986565008447492096	itau	2018-04-18 11:20:02	Iodelson	"Lula, o ""pai dos pobres"", tinha mais dinheiro em conta corrente que o dono do Itaú. - Noticias Brasil Online https://t.co/MsZbnDv6UO via @NoticiaBrasilOn"	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='55d619ca38b44256', url='https://api.twitter.com/1.1/geo/id/55d619ca38b44256.json', place_type='city', name='Gravatá', full_name='Gravatá, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-35.6576554, -8.374675], [-35.4382966, -8.374675], [-35.4382966, -8.059527], [-35.6576554, -8.059527]]]), attributes={})	4984.0	1939.0	itau	noticiabrasilon	1
27641	986561345876299777	itau	2018-04-18 11:05:28	kiddo-Kivs™	Ainda sonhei com o final de la casa de papel. Q bizarro. Que eu saia da agencia do itau no renascença num bugre com uma sacola do Mateus cheia de dinheiro vestido de Fofão e ninguém percebia.	1.0	2.0		1367.0	275.0	itau		0
27642	986561261847576577	itau	2018-04-18 11:05:08	Maria Lins Julião da	RT @MarceloPintoBA: Itaú: redução de condenação de 160 milhões para 160 mil https://t.co/l4UB1Za14V	1.0	0.0		626.0	484.0	itau	marcelopintoba	1
27643	986560720107180032	itau	2018-04-18 11:02:59	Gabriela Soares	@itau Para qualquer tranferencia que desejo realizar online de conta juridica, para qualquer outra conta itau, tenho que cadastrar todas e esse cadastro libera somente no outro dia útil. Se esse processo de cadastro não existisse ia ser muito mais prático. Essa seria minha dica :)	0.0	0.0		104.0	69.0	itau	itau	1
